"component_id","component_size","crosses_splits","splits","sample_id","split","tumor_type"
"Pituitary tumor__enh_1137","2","True","test,train","Pituitary tumor__enh_1137","test","Pituitary tumor"
"Pituitary tumor__enh_1137","2","True","test,train","Pituitary tumor__enh_2403","train","Pituitary tumor"
"Pituitary tumor__enh_1138","2","True","test,train","Pituitary tumor__enh_1138","test","Pituitary tumor"
"Pituitary tumor__enh_1138","2","True","test,train","Pituitary tumor__enh_2321","train","Pituitary tumor"
"Pituitary tumor__enh_1140","2","True","test,train","Pituitary tumor__enh_1140","test","Pituitary tumor"
"Pituitary tumor__enh_1140","2","True","test,train","Pituitary tumor__enh_2326","train","Pituitary tumor"
"Pituitary tumor__enh_1149","2","True","test,val","Pituitary tumor__enh_1149","test","Pituitary tumor"
"Pituitary tumor__enh_1149","2","True","test,val","Pituitary tumor__enh_2355","val","Pituitary tumor"
"Pituitary tumor__enh_1154","2","True","test,train","Pituitary tumor__enh_1154","test","Pituitary tumor"
"Pituitary tumor__enh_1154","2","True","test,train","Pituitary tumor__enh_2366","train","Pituitary tumor"
"Pituitary tumor__enh_1161","2","True","test,train","Pituitary tumor__enh_1161","test","Pituitary tumor"
"Pituitary tumor__enh_1161","2","True","test,train","Pituitary tumor__enh_2388","train","Pituitary tumor"
"Pituitary tumor__enh_1166","2","True","test,train","Pituitary tumor__enh_1166","test","Pituitary tumor"
"Pituitary tumor__enh_1166","2","True","test,train","Pituitary tumor__enh_2247","train","Pituitary tumor"
"Pituitary tumor__enh_1168","2","True","test,train","Pituitary tumor__enh_1168","test","Pituitary tumor"
"Pituitary tumor__enh_1168","2","True","test,train","Pituitary tumor__enh_2255","train","Pituitary tumor"
"Pituitary tumor__enh_1173","2","True","test,train","Pituitary tumor__enh_1173","test","Pituitary tumor"
"Pituitary tumor__enh_1173","2","True","test,train","Pituitary tumor__enh_2275","train","Pituitary tumor"
"Pituitary tumor__enh_1178","2","True","test,train","Pituitary tumor__enh_1178","test","Pituitary tumor"
"Pituitary tumor__enh_1178","2","True","test,train","Pituitary tumor__enh_2293","train","Pituitary tumor"
"Pituitary tumor__enh_1180","2","True","test,train","Pituitary tumor__enh_1180","test","Pituitary tumor"
"Pituitary tumor__enh_1180","2","True","test,train","Pituitary tumor__enh_2300","train","Pituitary tumor"
"Pituitary tumor__enh_1181","2","True","test,train","Pituitary tumor__enh_1181","test","Pituitary tumor"
"Pituitary tumor__enh_1181","2","True","test,train","Pituitary tumor__enh_2304","train","Pituitary tumor"
"Pituitary tumor__enh_1182","2","True","test,train","Pituitary tumor__enh_1182","test","Pituitary tumor"
"Pituitary tumor__enh_1182","2","True","test,train","Pituitary tumor__enh_2307","train","Pituitary tumor"
"Pituitary tumor__enh_1188","2","True","test,train","Pituitary tumor__enh_1188","test","Pituitary tumor"
"Pituitary tumor__enh_1188","2","True","test,train","Pituitary tumor__enh_2157","train","Pituitary tumor"
"Pituitary tumor__enh_1190","2","True","test,train","Pituitary tumor__enh_1190","test","Pituitary tumor"
"Pituitary tumor__enh_1190","2","True","test,train","Pituitary tumor__enh_2164","train","Pituitary tumor"
"Pituitary tumor__enh_1192","2","True","test,train","Pituitary tumor__enh_1192","test","Pituitary tumor"
"Pituitary tumor__enh_1192","2","True","test,train","Pituitary tumor__enh_2172","train","Pituitary tumor"
"Pituitary tumor__enh_1196","2","True","test,train","Pituitary tumor__enh_1196","test","Pituitary tumor"
"Pituitary tumor__enh_1196","2","True","test,train","Pituitary tumor__enh_2187","train","Pituitary tumor"
"Pituitary tumor__enh_1198","2","True","test,train","Pituitary tumor__enh_1198","test","Pituitary tumor"
"Pituitary tumor__enh_1198","2","True","test,train","Pituitary tumor__enh_2195","train","Pituitary tumor"
"Pituitary tumor__enh_1204","2","True","test,val","Pituitary tumor__enh_1204","test","Pituitary tumor"
"Pituitary tumor__enh_1204","2","True","test,val","Pituitary tumor__enh_2211","val","Pituitary tumor"
"Pituitary tumor__enh_1208","2","True","test,train","Pituitary tumor__enh_1208","test","Pituitary tumor"
"Pituitary tumor__enh_1208","2","True","test,train","Pituitary tumor__enh_2224","train","Pituitary tumor"
"Pituitary tumor__enh_1212","2","True","test,train","Pituitary tumor__enh_1212","test","Pituitary tumor"
"Pituitary tumor__enh_1212","2","True","test,train","Pituitary tumor__enh_2239","train","Pituitary tumor"
"Pituitary tumor__enh_1214","2","True","test,val","Pituitary tumor__enh_1214","test","Pituitary tumor"
"Pituitary tumor__enh_1214","2","True","test,val","Pituitary tumor__enh_2137","val","Pituitary tumor"
"Pituitary tumor__enh_1215","2","True","test,train","Pituitary tumor__enh_1215","test","Pituitary tumor"
"Pituitary tumor__enh_1215","2","True","test,train","Pituitary tumor__enh_2141","train","Pituitary tumor"
"Pituitary tumor__enh_1225","2","True","train,val","Pituitary tumor__enh_1225","train","Pituitary tumor"
"Pituitary tumor__enh_1225","2","True","train,val","Pituitary tumor__enh_1492","val","Pituitary tumor"
"Pituitary tumor__enh_1226","2","True","train,val","Pituitary tumor__enh_1226","train","Pituitary tumor"
"Pituitary tumor__enh_1226","2","True","train,val","Pituitary tumor__enh_1493","val","Pituitary tumor"
"Pituitary tumor__enh_1231","2","False","train","Pituitary tumor__enh_1231","train","Pituitary tumor"
"Pituitary tumor__enh_1231","2","False","train","Pituitary tumor__enh_1429","train","Pituitary tumor"
"Pituitary tumor__enh_1232","2","False","train","Pituitary tumor__enh_1232","train","Pituitary tumor"
"Pituitary tumor__enh_1232","2","False","train","Pituitary tumor__enh_1430","train","Pituitary tumor"
"Pituitary tumor__enh_1233","2","False","train","Pituitary tumor__enh_1233","train","Pituitary tumor"
"Pituitary tumor__enh_1233","2","False","train","Pituitary tumor__enh_1431","train","Pituitary tumor"
"Pituitary tumor__enh_1237","2","True","test,val","Pituitary tumor__enh_1237","val","Pituitary tumor"
"Pituitary tumor__enh_1237","2","True","test,val","Pituitary tumor__enh_980","test","Pituitary tumor"
"Pituitary tumor__enh_1238","2","True","train,val","Pituitary tumor__enh_1238","val","Pituitary tumor"
"Pituitary tumor__enh_1238","2","True","train,val","Pituitary tumor__enh_1501","train","Pituitary tumor"
"Pituitary tumor__enh_1243","2","False","train","Pituitary tumor__enh_1243","train","Pituitary tumor"
"Pituitary tumor__enh_1243","2","False","train","Pituitary tumor__enh_1553","train","Pituitary tumor"
"Pituitary tumor__enh_1247","2","False","train","Pituitary tumor__enh_1247","train","Pituitary tumor"
"Pituitary tumor__enh_1247","2","False","train","Pituitary tumor__enh_1426","train","Pituitary tumor"
"Pituitary tumor__enh_1248","2","True","train,val","Pituitary tumor__enh_1248","val","Pituitary tumor"
"Pituitary tumor__enh_1248","2","True","train,val","Pituitary tumor__enh_1494","train","Pituitary tumor"
"Pituitary tumor__enh_1249","2","True","test,train","Pituitary tumor__enh_1249","train","Pituitary tumor"
"Pituitary tumor__enh_1249","2","True","test,train","Pituitary tumor__enh_994","test","Pituitary tumor"
"Pituitary tumor__enh_1250","2","False","train","Pituitary tumor__enh_1250","train","Pituitary tumor"
"Pituitary tumor__enh_1250","2","False","train","Pituitary tumor__enh_1495","train","Pituitary tumor"
"Pituitary tumor__enh_1262","2","True","train,val","Pituitary tumor__enh_1262","train","Pituitary tumor"
"Pituitary tumor__enh_1262","2","True","train,val","Pituitary tumor__enh_1422","val","Pituitary tumor"
"Pituitary tumor__enh_1282","2","False","train","Pituitary tumor__enh_1282","train","Pituitary tumor"
"Pituitary tumor__enh_1282","2","False","train","Pituitary tumor__enh_1512","train","Pituitary tumor"
"Pituitary tumor__enh_1293","2","False","train","Pituitary tumor__enh_1293","train","Pituitary tumor"
"Pituitary tumor__enh_1293","2","False","train","Pituitary tumor__enh_1524","train","Pituitary tumor"
"Pituitary tumor__enh_1294","2","False","train","Pituitary tumor__enh_1294","train","Pituitary tumor"
"Pituitary tumor__enh_1294","2","False","train","Pituitary tumor__enh_1525","train","Pituitary tumor"
"Pituitary tumor__enh_1296","2","True","train,val","Pituitary tumor__enh_1296","val","Pituitary tumor"
"Pituitary tumor__enh_1296","2","True","train,val","Pituitary tumor__enh_1528","train","Pituitary tumor"
"Pituitary tumor__enh_1301","2","True","train,val","Pituitary tumor__enh_1301","val","Pituitary tumor"
"Pituitary tumor__enh_1301","2","True","train,val","Pituitary tumor__enh_1534","train","Pituitary tumor"
"Pituitary tumor__enh_1302","2","False","train","Pituitary tumor__enh_1302","train","Pituitary tumor"
"Pituitary tumor__enh_1302","2","False","train","Pituitary tumor__enh_1535","train","Pituitary tumor"
"Pituitary tumor__enh_1311","2","True","train,val","Pituitary tumor__enh_1311","val","Pituitary tumor"
"Pituitary tumor__enh_1311","2","True","train,val","Pituitary tumor__enh_1549","train","Pituitary tumor"
"Pituitary tumor__enh_1316","2","False","train","Pituitary tumor__enh_1316","train","Pituitary tumor"
"Pituitary tumor__enh_1316","2","False","train","Pituitary tumor__enh_1557","train","Pituitary tumor"
"Pituitary tumor__enh_1318","2","False","train","Pituitary tumor__enh_1318","train","Pituitary tumor"
"Pituitary tumor__enh_1318","2","False","train","Pituitary tumor__enh_1559","train","Pituitary tumor"
"Pituitary tumor__enh_1319","2","True","train,val","Pituitary tumor__enh_1319","val","Pituitary tumor"
"Pituitary tumor__enh_1319","2","True","train,val","Pituitary tumor__enh_1560","train","Pituitary tumor"
"Pituitary tumor__enh_1320","2","False","train","Pituitary tumor__enh_1320","train","Pituitary tumor"
"Pituitary tumor__enh_1320","2","False","train","Pituitary tumor__enh_1562","train","Pituitary tumor"
"Pituitary tumor__enh_1323","2","False","train","Pituitary tumor__enh_1323","train","Pituitary tumor"
"Pituitary tumor__enh_1323","2","False","train","Pituitary tumor__enh_1566","train","Pituitary tumor"
"Pituitary tumor__enh_1337","2","False","train","Pituitary tumor__enh_1337","train","Pituitary tumor"
"Pituitary tumor__enh_1337","2","False","train","Pituitary tumor__enh_1585","train","Pituitary tumor"
"Pituitary tumor__enh_1338","2","False","train","Pituitary tumor__enh_1338","train","Pituitary tumor"
"Pituitary tumor__enh_1338","2","False","train","Pituitary tumor__enh_1586","train","Pituitary tumor"
"Pituitary tumor__enh_1339","2","False","train","Pituitary tumor__enh_1339","train","Pituitary tumor"
"Pituitary tumor__enh_1339","2","False","train","Pituitary tumor__enh_1587","train","Pituitary tumor"
"Pituitary tumor__enh_1343","2","False","train","Pituitary tumor__enh_1343","train","Pituitary tumor"
"Pituitary tumor__enh_1343","2","False","train","Pituitary tumor__enh_1594","train","Pituitary tumor"
"Pituitary tumor__enh_1353","2","True","train,val","Pituitary tumor__enh_1353","val","Pituitary tumor"
"Pituitary tumor__enh_1353","2","True","train,val","Pituitary tumor__enh_1606","train","Pituitary tumor"
"Pituitary tumor__enh_1360","2","False","train","Pituitary tumor__enh_1360","train","Pituitary tumor"
"Pituitary tumor__enh_1360","2","False","train","Pituitary tumor__enh_1613","train","Pituitary tumor"
"Pituitary tumor__enh_1361","2","True","train,val","Pituitary tumor__enh_1361","val","Pituitary tumor"
"Pituitary tumor__enh_1361","2","True","train,val","Pituitary tumor__enh_1614","train","Pituitary tumor"
"Pituitary tumor__enh_1366","2","False","train","Pituitary tumor__enh_1366","train","Pituitary tumor"
"Pituitary tumor__enh_1366","2","False","train","Pituitary tumor__enh_1620","train","Pituitary tumor"
"Pituitary tumor__enh_1368","2","False","train","Pituitary tumor__enh_1368","train","Pituitary tumor"
"Pituitary tumor__enh_1368","2","False","train","Pituitary tumor__enh_1622","train","Pituitary tumor"
"Pituitary tumor__enh_1369","2","False","val","Pituitary tumor__enh_1369","val","Pituitary tumor"
"Pituitary tumor__enh_1369","2","False","val","Pituitary tumor__enh_1623","val","Pituitary tumor"
"Pituitary tumor__enh_1371","2","False","train","Pituitary tumor__enh_1371","train","Pituitary tumor"
"Pituitary tumor__enh_1371","2","False","train","Pituitary tumor__enh_1626","train","Pituitary tumor"
"Pituitary tumor__enh_1375","2","True","train,val","Pituitary tumor__enh_1375","val","Pituitary tumor"
"Pituitary tumor__enh_1375","2","True","train,val","Pituitary tumor__enh_1630","train","Pituitary tumor"
"Pituitary tumor__enh_1383","2","True","test,train","Pituitary tumor__enh_1383","train","Pituitary tumor"
"Pituitary tumor__enh_1383","2","True","test,train","Pituitary tumor__enh_974","test","Pituitary tumor"
"Pituitary tumor__enh_1384","2","True","train,val","Pituitary tumor__enh_1384","train","Pituitary tumor"
"Pituitary tumor__enh_1384","2","True","train,val","Pituitary tumor__enh_1436","val","Pituitary tumor"
"Pituitary tumor__enh_1385","2","False","train","Pituitary tumor__enh_1385","train","Pituitary tumor"
"Pituitary tumor__enh_1385","2","False","train","Pituitary tumor__enh_1439","train","Pituitary tumor"
"Pituitary tumor__enh_1386","2","False","train","Pituitary tumor__enh_1386","train","Pituitary tumor"
"Pituitary tumor__enh_1386","2","False","train","Pituitary tumor__enh_1440","train","Pituitary tumor"
"Pituitary tumor__enh_1387","2","False","train","Pituitary tumor__enh_1387","train","Pituitary tumor"
"Pituitary tumor__enh_1387","2","False","train","Pituitary tumor__enh_1441","train","Pituitary tumor"
"Pituitary tumor__enh_1389","2","False","train","Pituitary tumor__enh_1389","train","Pituitary tumor"
"Pituitary tumor__enh_1389","2","False","train","Pituitary tumor__enh_1443","train","Pituitary tumor"
"Pituitary tumor__enh_1391","2","True","test,train","Pituitary tumor__enh_1391","train","Pituitary tumor"
"Pituitary tumor__enh_1391","2","True","test,train","Pituitary tumor__enh_977","test","Pituitary tumor"
"Pituitary tumor__enh_1394","2","False","train","Pituitary tumor__enh_1394","train","Pituitary tumor"
"Pituitary tumor__enh_1394","2","False","train","Pituitary tumor__enh_1449","train","Pituitary tumor"
"Pituitary tumor__enh_1395","2","True","train,val","Pituitary tumor__enh_1395","val","Pituitary tumor"
"Pituitary tumor__enh_1395","2","True","train,val","Pituitary tumor__enh_1450","train","Pituitary tumor"
"Pituitary tumor__enh_1411","2","False","train","Pituitary tumor__enh_1411","train","Pituitary tumor"
"Pituitary tumor__enh_1411","2","False","train","Pituitary tumor__enh_1467","train","Pituitary tumor"
"Pituitary tumor__enh_1413","2","False","train","Pituitary tumor__enh_1413","train","Pituitary tumor"
"Pituitary tumor__enh_1413","2","False","train","Pituitary tumor__enh_1469","train","Pituitary tumor"
"Pituitary tumor__enh_1415","2","True","test,val","Pituitary tumor__enh_1415","val","Pituitary tumor"
"Pituitary tumor__enh_1415","2","True","test,val","Pituitary tumor__enh_986","test","Pituitary tumor"
"Pituitary tumor__enh_1468","2","True","test,train","Pituitary tumor__enh_1468","train","Pituitary tumor"
"Pituitary tumor__enh_1468","2","True","test,train","Pituitary tumor__enh_968","test","Pituitary tumor"
"Pituitary tumor__enh_1498","2","True","test,train","Pituitary tumor__enh_1498","train","Pituitary tumor"
"Pituitary tumor__enh_1498","2","True","test,train","Pituitary tumor__enh_923","test","Pituitary tumor"
"Pituitary tumor__enh_1523","2","True","test,train","Pituitary tumor__enh_1523","train","Pituitary tumor"
"Pituitary tumor__enh_1523","2","True","test,train","Pituitary tumor__enh_930","test","Pituitary tumor"
"Pituitary tumor__enh_1543","2","True","test,train","Pituitary tumor__enh_1543","train","Pituitary tumor"
"Pituitary tumor__enh_1543","2","True","test,train","Pituitary tumor__enh_935","test","Pituitary tumor"
"Pituitary tumor__enh_1621","2","True","test,train","Pituitary tumor__enh_1621","train","Pituitary tumor"
"Pituitary tumor__enh_1621","2","True","test,train","Pituitary tumor__enh_954","test","Pituitary tumor"
"Pituitary tumor__enh_1629","2","True","test,train","Pituitary tumor__enh_1629","train","Pituitary tumor"
"Pituitary tumor__enh_1629","2","True","test,train","Pituitary tumor__enh_956","test","Pituitary tumor"
"Pituitary tumor__enh_1643","2","False","train","Pituitary tumor__enh_1643","train","Pituitary tumor"
"Pituitary tumor__enh_1643","2","False","train","Pituitary tumor__enh_2097","train","Pituitary tumor"
"Pituitary tumor__enh_1647","2","False","train","Pituitary tumor__enh_1647","train","Pituitary tumor"
"Pituitary tumor__enh_1647","2","False","train","Pituitary tumor__enh_2100","train","Pituitary tumor"
"Pituitary tumor__enh_1648","2","False","train","Pituitary tumor__enh_1648","train","Pituitary tumor"
"Pituitary tumor__enh_1648","2","False","train","Pituitary tumor__enh_2101","train","Pituitary tumor"
"Pituitary tumor__enh_1649","2","False","train","Pituitary tumor__enh_1649","train","Pituitary tumor"
"Pituitary tumor__enh_1649","2","False","train","Pituitary tumor__enh_2102","train","Pituitary tumor"
"Pituitary tumor__enh_1651","2","True","train,val","Pituitary tumor__enh_1651","train","Pituitary tumor"
"Pituitary tumor__enh_1651","2","True","train,val","Pituitary tumor__enh_2103","val","Pituitary tumor"
"Pituitary tumor__enh_1662","2","False","train","Pituitary tumor__enh_1662","train","Pituitary tumor"
"Pituitary tumor__enh_1662","2","False","train","Pituitary tumor__enh_2107","train","Pituitary tumor"
"Pituitary tumor__enh_1663","2","False","train","Pituitary tumor__enh_1663","train","Pituitary tumor"
"Pituitary tumor__enh_1663","2","False","train","Pituitary tumor__enh_2108","train","Pituitary tumor"
"Pituitary tumor__enh_1664","2","True","train,val","Pituitary tumor__enh_1664","train","Pituitary tumor"
"Pituitary tumor__enh_1664","2","True","train,val","Pituitary tumor__enh_2111","val","Pituitary tumor"
"Pituitary tumor__enh_1666","2","False","train","Pituitary tumor__enh_1666","train","Pituitary tumor"
"Pituitary tumor__enh_1666","2","False","train","Pituitary tumor__enh_2112","train","Pituitary tumor"
"Pituitary tumor__enh_1668","2","True","train,val","Pituitary tumor__enh_1668","val","Pituitary tumor"
"Pituitary tumor__enh_1668","2","True","train,val","Pituitary tumor__enh_2113","train","Pituitary tumor"
"Pituitary tumor__enh_1669","2","False","train","Pituitary tumor__enh_1669","train","Pituitary tumor"
"Pituitary tumor__enh_1669","2","False","train","Pituitary tumor__enh_2114","train","Pituitary tumor"
"Pituitary tumor__enh_1671","2","False","train","Pituitary tumor__enh_1671","train","Pituitary tumor"
"Pituitary tumor__enh_1671","2","False","train","Pituitary tumor__enh_2015","train","Pituitary tumor"
"Pituitary tumor__enh_1674","2","False","train","Pituitary tumor__enh_1674","train","Pituitary tumor"
"Pituitary tumor__enh_1674","2","False","train","Pituitary tumor__enh_1957","train","Pituitary tumor"
"Pituitary tumor__enh_1680","2","False","train","Pituitary tumor__enh_1680","train","Pituitary tumor"
"Pituitary tumor__enh_1680","2","False","train","Pituitary tumor__enh_2024","train","Pituitary tumor"
"Pituitary tumor__enh_1683","2","True","train,val","Pituitary tumor__enh_1683","train","Pituitary tumor"
"Pituitary tumor__enh_1683","2","True","train,val","Pituitary tumor__enh_2027","val","Pituitary tumor"
"Pituitary tumor__enh_1687","2","False","train","Pituitary tumor__enh_1687","train","Pituitary tumor"
"Pituitary tumor__enh_1687","2","False","train","Pituitary tumor__enh_2032","train","Pituitary tumor"
"Pituitary tumor__enh_1688","2","False","train","Pituitary tumor__enh_1688","train","Pituitary tumor"
"Pituitary tumor__enh_1688","2","False","train","Pituitary tumor__enh_2033","train","Pituitary tumor"
"Pituitary tumor__enh_1690","2","False","train","Pituitary tumor__enh_1690","train","Pituitary tumor"
"Pituitary tumor__enh_1690","2","False","train","Pituitary tumor__enh_2034","train","Pituitary tumor"
"Pituitary tumor__enh_1691","2","False","train","Pituitary tumor__enh_1691","train","Pituitary tumor"
"Pituitary tumor__enh_1691","2","False","train","Pituitary tumor__enh_2035","train","Pituitary tumor"
"Pituitary tumor__enh_1701","2","False","train","Pituitary tumor__enh_1701","train","Pituitary tumor"
"Pituitary tumor__enh_1701","2","False","train","Pituitary tumor__enh_2044","train","Pituitary tumor"
"Pituitary tumor__enh_1717","2","False","train","Pituitary tumor__enh_1717","train","Pituitary tumor"
"Pituitary tumor__enh_1717","2","False","train","Pituitary tumor__enh_1960","train","Pituitary tumor"
"Pituitary tumor__enh_1719","2","True","train,val","Pituitary tumor__enh_1719","train","Pituitary tumor"
"Pituitary tumor__enh_1719","2","True","train,val","Pituitary tumor__enh_2064","val","Pituitary tumor"
"Pituitary tumor__enh_1721","2","True","train,val","Pituitary tumor__enh_1721","train","Pituitary tumor"
"Pituitary tumor__enh_1721","2","True","train,val","Pituitary tumor__enh_2068","val","Pituitary tumor"
"Pituitary tumor__enh_1737","2","False","train","Pituitary tumor__enh_1737","train","Pituitary tumor"
"Pituitary tumor__enh_1737","2","False","train","Pituitary tumor__enh_2082","train","Pituitary tumor"
"Pituitary tumor__enh_1744","2","False","train","Pituitary tumor__enh_1744","train","Pituitary tumor"
"Pituitary tumor__enh_1744","2","False","train","Pituitary tumor__enh_2089","train","Pituitary tumor"
"Pituitary tumor__enh_1749","2","False","train","Pituitary tumor__enh_1749","train","Pituitary tumor"
"Pituitary tumor__enh_1749","2","False","train","Pituitary tumor__enh_1972","train","Pituitary tumor"
"Pituitary tumor__enh_1758","2","False","train","Pituitary tumor__enh_1758","train","Pituitary tumor"
"Pituitary tumor__enh_1758","2","False","train","Pituitary tumor__enh_2001","train","Pituitary tumor"
"Pituitary tumor__enh_1760","2","True","train,val","Pituitary tumor__enh_1760","train","Pituitary tumor"
"Pituitary tumor__enh_1760","2","True","train,val","Pituitary tumor__enh_2023","val","Pituitary tumor"
"Pituitary tumor__enh_1761","2","True","train,val","Pituitary tumor__enh_1761","val","Pituitary tumor"
"Pituitary tumor__enh_1761","2","True","train,val","Pituitary tumor__enh_2031","train","Pituitary tumor"
"Pituitary tumor__enh_1829","2","False","train","Pituitary tumor__enh_1829","train","Pituitary tumor"
"Pituitary tumor__enh_1829","2","False","train","Pituitary tumor__enh_1927","train","Pituitary tumor"
"Pituitary tumor__enh_1830","2","False","train","Pituitary tumor__enh_1830","train","Pituitary tumor"
"Pituitary tumor__enh_1830","2","False","train","Pituitary tumor__enh_1928","train","Pituitary tumor"
"Pituitary tumor__enh_1850","2","True","train,val","Pituitary tumor__enh_1850","train","Pituitary tumor"
"Pituitary tumor__enh_1850","2","True","train,val","Pituitary tumor__enh_1951","val","Pituitary tumor"
"Pituitary tumor__enh_1869","2","False","train","Pituitary tumor__enh_1869","train","Pituitary tumor"
"Pituitary tumor__enh_1869","2","False","train","Pituitary tumor__enh_1986","train","Pituitary tumor"
"Pituitary tumor__enh_1880","2","False","train","Pituitary tumor__enh_1880","train","Pituitary tumor"
"Pituitary tumor__enh_1880","2","False","train","Pituitary tumor__enh_2000","train","Pituitary tumor"
"Pituitary tumor__enh_1882","2","False","train","Pituitary tumor__enh_1882","train","Pituitary tumor"
"Pituitary tumor__enh_1882","2","False","train","Pituitary tumor__enh_2002","train","Pituitary tumor"
"Pituitary tumor__enh_1888","2","False","train","Pituitary tumor__enh_1888","train","Pituitary tumor"
"Pituitary tumor__enh_1888","2","False","train","Pituitary tumor__enh_2007","train","Pituitary tumor"
"Pituitary tumor__enh_1890","2","True","train,val","Pituitary tumor__enh_1890","val","Pituitary tumor"
"Pituitary tumor__enh_1890","2","True","train,val","Pituitary tumor__enh_2008","train","Pituitary tumor"
"Pituitary tumor__enh_2136","2","False","train","Pituitary tumor__enh_2136","train","Pituitary tumor"
"Pituitary tumor__enh_2136","2","False","train","Pituitary tumor__enh_2637","train","Pituitary tumor"
"Pituitary tumor__enh_2140","2","False","train","Pituitary tumor__enh_2140","train","Pituitary tumor"
"Pituitary tumor__enh_2140","2","False","train","Pituitary tumor__enh_2640","train","Pituitary tumor"
"Pituitary tumor__enh_2142","2","True","train,val","Pituitary tumor__enh_2142","val","Pituitary tumor"
"Pituitary tumor__enh_2142","2","True","train,val","Pituitary tumor__enh_2641","train","Pituitary tumor"
"Pituitary tumor__enh_2143","2","True","train,val","Pituitary tumor__enh_2143","train","Pituitary tumor"
"Pituitary tumor__enh_2143","2","True","train,val","Pituitary tumor__enh_2642","val","Pituitary tumor"
"Pituitary tumor__enh_2146","2","False","train","Pituitary tumor__enh_2146","train","Pituitary tumor"
"Pituitary tumor__enh_2146","2","False","train","Pituitary tumor__enh_2147","train","Pituitary tumor"
"Pituitary tumor__enh_2156","2","False","train","Pituitary tumor__enh_2156","train","Pituitary tumor"
"Pituitary tumor__enh_2156","2","False","train","Pituitary tumor__enh_2559","train","Pituitary tumor"
"Pituitary tumor__enh_2158","2","False","train","Pituitary tumor__enh_2158","train","Pituitary tumor"
"Pituitary tumor__enh_2158","2","False","train","Pituitary tumor__enh_2560","train","Pituitary tumor"
"Pituitary tumor__enh_2159","2","False","train","Pituitary tumor__enh_2159","train","Pituitary tumor"
"Pituitary tumor__enh_2159","2","False","train","Pituitary tumor__enh_2561","train","Pituitary tumor"
"Pituitary tumor__enh_2160","2","False","train","Pituitary tumor__enh_2160","train","Pituitary tumor"
"Pituitary tumor__enh_2160","2","False","train","Pituitary tumor__enh_2562","train","Pituitary tumor"
"Pituitary tumor__enh_2162","2","False","train","Pituitary tumor__enh_2162","train","Pituitary tumor"
"Pituitary tumor__enh_2162","2","False","train","Pituitary tumor__enh_2564","train","Pituitary tumor"
"Pituitary tumor__enh_2163","2","False","train","Pituitary tumor__enh_2163","train","Pituitary tumor"
"Pituitary tumor__enh_2163","2","False","train","Pituitary tumor__enh_2565","train","Pituitary tumor"
"Pituitary tumor__enh_2165","2","False","train","Pituitary tumor__enh_2165","train","Pituitary tumor"
"Pituitary tumor__enh_2165","2","False","train","Pituitary tumor__enh_2566","train","Pituitary tumor"
"Pituitary tumor__enh_2166","2","True","train,val","Pituitary tumor__enh_2166","train","Pituitary tumor"
"Pituitary tumor__enh_2166","2","True","train,val","Pituitary tumor__enh_2567","val","Pituitary tumor"
"Pituitary tumor__enh_2169","2","False","train","Pituitary tumor__enh_2169","train","Pituitary tumor"
"Pituitary tumor__enh_2169","2","False","train","Pituitary tumor__enh_2569","train","Pituitary tumor"
"Pituitary tumor__enh_2182","2","False","train","Pituitary tumor__enh_2182","train","Pituitary tumor"
"Pituitary tumor__enh_2182","2","False","train","Pituitary tumor__enh_2579","train","Pituitary tumor"
"Pituitary tumor__enh_2185","2","False","train","Pituitary tumor__enh_2185","train","Pituitary tumor"
"Pituitary tumor__enh_2185","2","False","train","Pituitary tumor__enh_2581","train","Pituitary tumor"
"Pituitary tumor__enh_2194","2","False","train","Pituitary tumor__enh_2194","train","Pituitary tumor"
"Pituitary tumor__enh_2194","2","False","train","Pituitary tumor__enh_2589","train","Pituitary tumor"
"Pituitary tumor__enh_2202","2","False","train","Pituitary tumor__enh_2202","train","Pituitary tumor"
"Pituitary tumor__enh_2202","2","False","train","Pituitary tumor__enh_2599","train","Pituitary tumor"
"Pituitary tumor__enh_2203","2","False","train","Pituitary tumor__enh_2203","train","Pituitary tumor"
"Pituitary tumor__enh_2203","2","False","train","Pituitary tumor__enh_2600","train","Pituitary tumor"
"Pituitary tumor__enh_2205","2","False","train","Pituitary tumor__enh_2205","train","Pituitary tumor"
"Pituitary tumor__enh_2205","2","False","train","Pituitary tumor__enh_2602","train","Pituitary tumor"
"Pituitary tumor__enh_2206","2","True","train,val","Pituitary tumor__enh_2206","val","Pituitary tumor"
"Pituitary tumor__enh_2206","2","True","train,val","Pituitary tumor__enh_2603","train","Pituitary tumor"
"Pituitary tumor__enh_2212","2","False","train","Pituitary tumor__enh_2212","train","Pituitary tumor"
"Pituitary tumor__enh_2212","2","False","train","Pituitary tumor__enh_2608","train","Pituitary tumor"
"Pituitary tumor__enh_2214","2","False","train","Pituitary tumor__enh_2214","train","Pituitary tumor"
"Pituitary tumor__enh_2214","2","False","train","Pituitary tumor__enh_2610","train","Pituitary tumor"
"Pituitary tumor__enh_2216","2","False","train","Pituitary tumor__enh_2216","train","Pituitary tumor"
"Pituitary tumor__enh_2216","2","False","train","Pituitary tumor__enh_2611","train","Pituitary tumor"
"Pituitary tumor__enh_2218","2","False","train","Pituitary tumor__enh_2218","train","Pituitary tumor"
"Pituitary tumor__enh_2218","2","False","train","Pituitary tumor__enh_2613","train","Pituitary tumor"
