"first_index","second_index","first_sample_id","first_split","first_class","first_source","first_image_path","second_sample_id","second_split","second_class","second_source","second_image_path","hamming_distance","pixel_correlation","mask_iou","transform","strong","full_pixel_correlation","full_image_mae","full_image_rmse","full_image_psnr","full_image_mismatch_pixels","full_mask_iou","full_mask_mismatch_pixels","likely_duplicate"
"1958","2725","Meningioma__enh_1640","train","Meningioma","","Meningioma/enh_1640.png","Meningioma__enh_891","test","Meningioma","","Meningioma/enh_891.png","9","0.999922","0.843478","flip_h","False","0.999748159","0.667503","1.043002","47.765104","133072","0.873604911","906","False"
"1959","2040","Meningioma__enh_1641","train","Meningioma","","Meningioma/enh_1641.png","Meningioma__enh_1722","val","Meningioma","","Meningioma/enh_1722.png","6","0.999928","0.859375","flip_h","True","0.999774031","0.661484","1.027934","47.891499","133869","0.911993769","339","True"
"1961","2726","Meningioma__enh_1643","val","Meningioma","","Meningioma/enh_1643.png","Meningioma__enh_892","test","Meningioma","","Meningioma/enh_892.png","6","0.999941","0.942857","flip_h","True","0.999820151","0.634613","0.997288","48.154393","130457","0.963497071","243","True"
"2147","2398","Meningioma__enh_1845","val","Meningioma","","Meningioma/enh_1845.png","Meningioma__enh_2096","train","Meningioma","","Meningioma/enh_2096.png","8","0.999924","0.884058","flip_h","True","0.999754157","0.740471","1.078026","47.478220","151227","0.91923827","704","True"
"2163","2411","Meningioma__enh_1861","train","Meningioma","","Meningioma/enh_1861.png","Meningioma__enh_2109","val","Meningioma","","Meningioma/enh_2109.png","9","0.999907","0.871795","flip_h","False","0.999681405","0.831406","1.179419","46.697441","162892","0.865733114","326","False"
"2165","2766","Meningioma__enh_1863","train","Meningioma","","Meningioma/enh_1863.png","Meningioma__enh_945","test","Meningioma","","Meningioma/enh_945.png","12","0.999896","0.695652","flip_h","False","0.999645244","0.831909","1.17137","46.756919","164310","0.675989086","475","False"
"2167","2414","Meningioma__enh_1865","train","Meningioma","","Meningioma/enh_1865.png","Meningioma__enh_2112","val","Meningioma","","Meningioma/enh_2112.png","8","0.999915","0.91954","flip_h","True","0.999713862","0.81398","1.171439","46.756412","159188","0.939767913","327","True"
"2169","2767","Meningioma__enh_1867","train","Meningioma","","Meningioma/enh_1867.png","Meningioma__enh_946","test","Meningioma","","Meningioma/enh_946.png","6","0.999898","0.858974","flip_h","True","0.999671466","0.804577","1.150155","46.915675","159942","0.934047469","314","True"
"2171","2417","Meningioma__enh_1869","val","Meningioma","","Meningioma/enh_1869.png","Meningioma__enh_2115","train","Meningioma","","Meningioma/enh_2115.png","12","0.999901","0.848485","flip_h","False","0.999699001","0.758545","1.092103","47.365535","154335","0.933591857","137","True"
"2174","2820","Meningioma__enh_1872","train","Meningioma","","Meningioma/enh_1872.png","Meningioma__enh_999","test","Meningioma","","Meningioma/enh_999.png","10","0.999943","0.987179","flip_h","False","0.999792279","0.782074","1.132678","47.048676","155393","0.968681209","313","True"
"2177","2578","Meningioma__enh_1875","val","Meningioma","","Meningioma/enh_1875.png","Meningioma__enh_2276","train","Meningioma","","Meningioma/enh_2276.png","12","0.999899","0.954839","flip_h","False","0.999663399","0.789597","1.12823","47.082849","158573","0.950061025","491","True"
"2206","2768","Meningioma__enh_1904","train","Meningioma","","Meningioma/enh_1904.png","Meningioma__enh_947","test","Meningioma","","Meningioma/enh_947.png","10","0.999937","0.888889","flip_h","False","0.999775264","0.786102","1.140304","46.990391","155057","0.860450563","223","False"
"2211","2769","Meningioma__enh_1909","train","Meningioma","","Meningioma/enh_1909.png","Meningioma__enh_948","test","Meningioma","","Meningioma/enh_948.png","11","0.999918","0.892857","flip_h","False","0.999722881","0.820602","1.162636","46.821927","162836","0.879088785","207","False"
"2214","2770","Meningioma__enh_1912","train","Meningioma","","Meningioma/enh_1912.png","Meningioma__enh_949","test","Meningioma","","Meningioma/enh_949.png","11","0.999947","0.909091","flip_h","False","0.999824233","0.773739","1.095553","47.338133","160090","0.918858002","108","True"
"2219","2772","Meningioma__enh_1917","train","Meningioma","","Meningioma/enh_1917.png","Meningioma__enh_951","test","Meningioma","","Meningioma/enh_951.png","11","0.999922","0.941176","flip_h","False","0.999746897","0.76083","1.094777","47.344293","154764","0.924647253","251","True"
"2221","2429","Meningioma__enh_1919","train","Meningioma","","Meningioma/enh_1919.png","Meningioma__enh_2127","val","Meningioma","","Meningioma/enh_2127.png","12","0.999919","0.918367","flip_h","False","0.999734968","0.818733","1.145191","46.953245","164936","0.926620599","223","True"
"2223","2431","Meningioma__enh_1921","train","Meningioma","","Meningioma/enh_1921.png","Meningioma__enh_2129","val","Meningioma","","Meningioma/enh_2129.png","11","0.999905","0.928571","flip_h","False","0.999699097","0.777603","1.111052","47.216118","157585","0.931034483","58","True"
"2226","2773","Meningioma__enh_1924","train","Meningioma","","Meningioma/enh_1924.png","Meningioma__enh_952","test","Meningioma","","Meningioma/enh_952.png","11","0.999897","0.914894","flip_h","False","0.999665017","0.809845","1.143678","46.964731","161410","0.910181582","277","True"
"2228","2436","Meningioma__enh_1926","val","Meningioma","","Meningioma/enh_1926.png","Meningioma__enh_2134","train","Meningioma","","Meningioma/enh_2134.png","12","0.999755","0.769231","flip_h","False","0.999321617","0.74036","1.067949","47.559796","152200","0.847126437","133","False"
"2231","2774","Meningioma__enh_1929","train","Meningioma","","Meningioma/enh_1929.png","Meningioma__enh_953","test","Meningioma","","Meningioma/enh_953.png","10","0.999754","0.80303","flip_h","False","0.99927285","0.818737","1.165633","46.799568","159970","0.791929382","825","False"
"2232","2438","Meningioma__enh_1930","val","Meningioma","","Meningioma/enh_1930.png","Meningioma__enh_2136","train","Meningioma","","Meningioma/enh_2136.png","8","0.999716","0.907895","flip_h","True","0.999160749","0.807774","1.141653","46.980122","160518","0.901701323","468","True"
"2235","2441","Meningioma__enh_1933","train","Meningioma","","Meningioma/enh_1933.png","Meningioma__enh_2139","val","Meningioma","","Meningioma/enh_2139.png","4","0.999891","0.926829","flip_h","True","0.999630134","0.811619","1.161203","46.832640","159776","0.897360704","280","False"
"2237","2775","Meningioma__enh_1935","train","Meningioma","","Meningioma/enh_1935.png","Meningioma__enh_954","test","Meningioma","","Meningioma/enh_954.png","8","0.999908","0.932203","flip_h","True","0.999687292","0.798111","1.146885","46.940404","158343","0.950733753","188","True"
"2240","2512","Meningioma__enh_1938","val","Meningioma","","Meningioma/enh_1938.png","Meningioma__enh_2210","train","Meningioma","","Meningioma/enh_2210.png","6","0.999903","0.916667","flip_h","True","0.999687403","0.802322","1.142336","46.974926","160199","0.907032181","78","True"
"2245","2448","Meningioma__enh_1943","train","Meningioma","","Meningioma/enh_1943.png","Meningioma__enh_2146","val","Meningioma","","Meningioma/enh_2146.png","11","0.99995","0.974138","flip_h","False","0.999828965","0.755421","1.083604","47.433390","155099","0.968917471","232","True"
"2256","2780","Meningioma__enh_1954","train","Meningioma","","Meningioma/enh_1954.png","Meningioma__enh_959","test","Meningioma","","Meningioma/enh_959.png","8","0.999934","0.956522","flip_h","True","0.999769816","0.798767","1.138962","47.000622","159212","0.94657349","237","True"
"2258","2457","Meningioma__enh_1956","val","Meningioma","","Meningioma/enh_1956.png","Meningioma__enh_2155","train","Meningioma","","Meningioma/enh_2155.png","5","0.999915","0.934959","flip_h","True","0.999678368","0.856197","1.211481","46.464473","163870","0.925373134","585","True"
"2259","2458","Meningioma__enh_1957","train","Meningioma","","Meningioma/enh_1957.png","Meningioma__enh_2156","val","Meningioma","","Meningioma/enh_2156.png","4","0.999927","0.944954","flip_h","True","0.999712685","0.857849","1.22196","46.389662","163487","0.967942238","222","True"
"2260","2781","Meningioma__enh_1958","train","Meningioma","","Meningioma/enh_1958.png","Meningioma__enh_960","test","Meningioma","","Meningioma/enh_960.png","8","0.999934","1","flip_h","True","0.999746385","0.854771","1.205037","46.510796","165157","0.961971601","233","True"
"2266","2782","Meningioma__enh_1964","train","Meningioma","","Meningioma/enh_1964.png","Meningioma__enh_961","test","Meningioma","","Meningioma/enh_961.png","9","0.999936","0.910448","flip_h","False","0.99977886","0.779236","1.1275","47.088475","155284","0.933605966","276","True"
"2272","2784","Meningioma__enh_1970","train","Meningioma","","Meningioma/enh_1970.png","Meningioma__enh_963","test","Meningioma","","Meningioma/enh_963.png","7","0.999908","0.966102","flip_h","True","0.999702123","0.778931","1.105872","47.256703","158744","0.962979056","426","True"
"2274","2799","Meningioma__enh_1972","train","Meningioma","","Meningioma/enh_1972.png","Meningioma__enh_978","test","Meningioma","","Meningioma/enh_978.png","7","0.999927","0.867925","flip_h","True","0.999735015","0.820625","1.162456","46.823276","162158","0.88448176","399","False"
"2275","2468","Meningioma__enh_1973","train","Meningioma","","Meningioma/enh_1973.png","Meningioma__enh_2166","val","Meningioma","","Meningioma/enh_2166.png","11","0.999917","0.936585","flip_h","False","0.999713001","0.825069","1.160391","46.838714","164202","0.938462735","791","True"
"2279","2785","Meningioma__enh_1977","train","Meningioma","","Meningioma/enh_1977.png","Meningioma__enh_964","test","Meningioma","","Meningioma/enh_964.png","11","0.99993","0.873563","flip_h","False","0.999758337","0.799015","1.145995","46.947148","158956","0.89896608","557","False"
"2283","2786","Meningioma__enh_1981","train","Meningioma","","Meningioma/enh_1981.png","Meningioma__enh_965","test","Meningioma","","Meningioma/enh_965.png","12","0.999934","0.836066","flip_h","False","0.999783349","0.794193","1.116304","47.175150","162611","0.872797927","491","False"
"2288","2478","Meningioma__enh_1986","val","Meningioma","","Meningioma/enh_1986.png","Meningioma__enh_2176","train","Meningioma","","Meningioma/enh_2176.png","10","0.99993","0.956522","flip_h","False","0.999740969","0.815834","1.161559","46.829975","160607","0.909153476","264","True"
"2290","2480","Meningioma__enh_1988","val","Meningioma","","Meningioma/enh_1988.png","Meningioma__enh_2178","train","Meningioma","","Meningioma/enh_2178.png","6","0.99989","0.875","flip_h","True","0.99962266","0.823837","1.168145","46.780868","161832","0.903333333","377","True"
"2291","2788","Meningioma__enh_1989","val","Meningioma","","Meningioma/enh_1989.png","Meningioma__enh_967","test","Meningioma","","Meningioma/enh_967.png","11","0.999899","0.842105","flip_h","False","0.999663906","0.790787","1.135013","47.030789","157993","0.857019811","332","False"
"2295","2789","Meningioma__enh_1993","val","Meningioma","","Meningioma/enh_1993.png","Meningioma__enh_968","test","Meningioma","","Meningioma/enh_968.png","11","0.999915","0.75","flip_h","False","0.999729974","0.794369","1.123013","47.123109","161643","0.89787234","192","False"
"2296","2800","Meningioma__enh_1994","train","Meningioma","","Meningioma/enh_1994.png","Meningioma__enh_979","test","Meningioma","","Meningioma/enh_979.png","5","0.999892","0.962963","flip_h","True","0.999644468","0.829033","1.172389","46.749367","162710","0.953869615","242","True"
"2307","2492","Meningioma__enh_2005","train","Meningioma","","Meningioma/enh_2005.png","Meningioma__enh_2190","val","Meningioma","","Meningioma/enh_2190.png","8","0.999926","0.8","flip_h","True","0.999753219","0.785885","1.126455","47.096523","157302","0.837017995","317","False"
"2313","2794","Meningioma__enh_2011","train","Meningioma","","Meningioma/enh_2011.png","Meningioma__enh_973","test","Meningioma","","Meningioma/enh_973.png","7","0.999915","0.891892","flip_h","True","0.999722685","0.795708","1.139203","46.998783","158658","0.879396985","576","False"
"2315","2517","Meningioma__enh_2013","train","Meningioma","","Meningioma/enh_2013.png","Meningioma__enh_2215","val","Meningioma","","Meningioma/enh_2215.png","11","0.999932","0.8","flip_h","False","0.999780448","0.744419","1.075225","47.500816","153120","0.853177796","365","False"
"2318","2519","Meningioma__enh_2016","train","Meningioma","","Meningioma/enh_2016.png","Meningioma__enh_2217","val","Meningioma","","Meningioma/enh_2217.png","11","0.99992","0.885714","flip_h","False","0.999751582","0.753048","1.088508","47.394174","153641","0.917234664","170","True"
"2321","2521","Meningioma__enh_2019","val","Meningioma","","Meningioma/enh_2019.png","Meningioma__enh_2219","train","Meningioma","","Meningioma/enh_2219.png","10","0.999908","0.89404","flip_h","False","0.999700259","0.794926","1.133535","47.042108","159388","0.897230769","1002","False"
"2322","2802","Meningioma__enh_2020","train","Meningioma","","Meningioma/enh_2020.png","Meningioma__enh_981","test","Meningioma","","Meningioma/enh_981.png","10","0.999901","0.957672","flip_h","False","0.999692828","0.770645","1.102428","47.283800","156377","0.952725479","575","True"
"2325","2803","Meningioma__enh_2023","train","Meningioma","","Meningioma/enh_2023.png","Meningioma__enh_982","test","Meningioma","","Meningioma/enh_982.png","11","0.999943","0.972527","flip_h","False","0.999810149","0.785549","1.106912","47.248542","161299","0.962597928","444","True"
"2331","2501","Meningioma__enh_2029","train","Meningioma","","Meningioma/enh_2029.png","Meningioma__enh_2199","val","Meningioma","","Meningioma/enh_2199.png","10","0.99994","0.95122","flip_h","False","0.999800415","0.774715","1.099273","47.308694","158899","0.94943927","266","True"
"2336","2805","Meningioma__enh_2034","train","Meningioma","","Meningioma/enh_2034.png","Meningioma__enh_984","test","Meningioma","","Meningioma/enh_984.png","10","0.999923","0.915254","flip_h","False","0.9997365","0.774776","1.116144","47.176400","155228","0.939591078","455","True"
"2342","2502","Meningioma__enh_2040","train","Meningioma","","Meningioma/enh_2040.png","Meningioma__enh_2200","val","Meningioma","","Meningioma/enh_2200.png","12","0.999941","0.932584","flip_h","False","0.999795644","0.795227","1.131664","47.056457","159841","0.96525838","199","True"
"2344","2807","Meningioma__enh_2042","train","Meningioma","","Meningioma/enh_2042.png","Meningioma__enh_986","test","Meningioma","","Meningioma/enh_986.png","10","0.999894","0.833333","flip_h","False","0.999683871","0.729961","1.069979","47.543297","149317","0.861248455","898","False"
"2347","2540","Meningioma__enh_2045","train","Meningioma","","Meningioma/enh_2045.png","Meningioma__enh_2238","val","Meningioma","","Meningioma/enh_2238.png","10","0.999905","0.973684","flip_h","False","0.99970601","0.784592","1.120042","47.146119","159360","0.930809931","170","True"
"2348","2808","Meningioma__enh_2046","train","Meningioma","","Meningioma/enh_2046.png","Meningioma__enh_987","test","Meningioma","","Meningioma/enh_987.png","7","0.999923","0.730769","flip_h","True","0.99975464","0.801075","1.135999","47.023247","161088","0.821451104","283","False"
"2353","2795","Meningioma__enh_2051","val","Meningioma","","Meningioma/enh_2051.png","Meningioma__enh_974","test","Meningioma","","Meningioma/enh_974.png","10","0.999933","0.974359","flip_h","False","0.999773141","0.780098","1.123768","47.117267","156369","0.958870968","204","True"
"2356","2546","Meningioma__enh_2054","val","Meningioma","","Meningioma/enh_2054.png","Meningioma__enh_2244","train","Meningioma","","Meningioma/enh_2244.png","9","0.999932","0.918919","flip_h","False","0.999784555","0.778065","1.0961","47.333800","159877","0.877525773","297","False"
"2359","2811","Meningioma__enh_2057","train","Meningioma","","Meningioma/enh_2057.png","Meningioma__enh_990","test","Meningioma","","Meningioma/enh_990.png","8","0.999922","0.88764","flip_h","True","0.999758011","0.796555","1.127642","47.087381","160482","0.88725142","635","False"
"2360","2549","Meningioma__enh_2058","train","Meningioma","","Meningioma/enh_2058.png","Meningioma__enh_2247","val","Meningioma","","Meningioma/enh_2247.png","12","0.999919","0.75","flip_h","False","0.999739862","0.796692","1.12772","47.086781","160351","0.748415623","1707","False"
"2371","2814","Meningioma__enh_2069","val","Meningioma","","Meningioma/enh_2069.png","Meningioma__enh_993","test","Meningioma","","Meningioma/enh_993.png","12","0.999944","0.940476","flip_h","False","0.999799052","0.816505","1.145711","46.949306","163702","0.912210846","463","True"
"2392","2573","Meningioma__enh_2090","val","Meningioma","","Meningioma/enh_2090.png","Meningioma__enh_2271","train","Meningioma","","Meningioma/enh_2271.png","12","0.999947","0.932584","flip_h","False","0.99982104","0.79084","1.119773","47.148206","160735","0.965742251","189","True"
"2394","2574","Meningioma__enh_2092","val","Meningioma","","Meningioma/enh_2092.png","Meningioma__enh_2272","train","Meningioma","","Meningioma/enh_2272.png","11","0.999894","0.893617","flip_h","False","0.999683483","0.744709","1.078905","47.471140","152240","0.839829676","489","False"
"2821","3104","Pituitary tumor__enh_1000","test","Pituitary tumor","","Pituitary tumor/enh_1000.png","Pituitary tumor__enh_1283","train","Pituitary tumor","","Pituitary tumor/enh_1283.png","8","0.999907","0.882353","flip_h","True","0.999638543","0.824615","1.196569","46.572047","156126","0.926059513","82","True"
"2825","3113","Pituitary tumor__enh_1004","test","Pituitary tumor","","Pituitary tumor/enh_1004.png","Pituitary tumor__enh_1292","val","Pituitary tumor","","Pituitary tumor/enh_1292.png","6","0.999938","0.870968","flip_h","True","0.999776215","0.639473","1.052109","47.689588","122618","0.917355372","160","True"
"2828","3121","Pituitary tumor__enh_1007","test","Pituitary tumor","","Pituitary tumor/enh_1007.png","Pituitary tumor__enh_1300","val","Pituitary tumor","","Pituitary tumor/enh_1300.png","10","0.999912","0.777778","flip_h","False","0.99969081","0.800552","1.158797","46.850653","155107","0.722789116","163","False"
"2829","3124","Pituitary tumor__enh_1008","test","Pituitary tumor","","Pituitary tumor/enh_1008.png","Pituitary tumor__enh_1303","train","Pituitary tumor","","Pituitary tumor/enh_1303.png","8","0.999928","0.92","flip_h","True","0.999759591","0.617516","1.027849","47.892220","119801","0.867203219","198","False"
"2830","3127","Pituitary tumor__enh_1009","test","Pituitary tumor","","Pituitary tumor/enh_1009.png","Pituitary tumor__enh_1306","val","Pituitary tumor","","Pituitary tumor/enh_1306.png","11","0.999882","0.758621","flip_h","False","0.999601911","0.788631","1.147628","46.934778","153475","0.85955362","258","False"
"2834","3134","Pituitary tumor__enh_1013","test","Pituitary tumor","","Pituitary tumor/enh_1013.png","Pituitary tumor__enh_1313","train","Pituitary tumor","","Pituitary tumor/enh_1313.png","11","0.999928","0.615385","flip_h","False","0.999734428","0.666565","1.088485","47.394356","125754","0.886430678","77","False"
"2835","3065","Pituitary tumor__enh_1014","test","Pituitary tumor","","Pituitary tumor/enh_1014.png","Pituitary tumor__enh_1244","train","Pituitary tumor","","Pituitary tumor/enh_1244.png","4","0.999907","0.754717","flip_h","True","0.999604465","0.691032","1.132624","47.049089","125966","0.769606347","755","False"
"2843","3149","Pituitary tumor__enh_1022","test","Pituitary tumor","","Pituitary tumor/enh_1022.png","Pituitary tumor__enh_1328","train","Pituitary tumor","","Pituitary tumor/enh_1328.png","9","0.999917","0.833333","flip_h","False","0.999694838","0.63113","1.054877","47.666764","119388","0.88372093","85","False"
"2844","3152","Pituitary tumor__enh_1023","test","Pituitary tumor","","Pituitary tumor/enh_1023.png","Pituitary tumor__enh_1331","train","Pituitary tumor","","Pituitary tumor/enh_1331.png","8","0.999931","0.555556","flip_h","True","0.99976998","0.581032","0.986021","48.253084","114843","0.559126743","727","False"
"2850","3165","Pituitary tumor__enh_1029","test","Pituitary tumor","","Pituitary tumor/enh_1029.png","Pituitary tumor__enh_1344","val","Pituitary tumor","","Pituitary tumor/enh_1344.png","5","0.999935","0.75","flip_h","True","0.999746084","0.638706","1.060169","47.623301","121191","0.770970095","628","False"
"2851","3167","Pituitary tumor__enh_1030","test","Pituitary tumor","","Pituitary tumor/enh_1030.png","Pituitary tumor__enh_1346","train","Pituitary tumor","","Pituitary tumor/enh_1346.png","12","0.999914","0.866667","flip_h","False","0.999712005","0.635895","1.040204","47.788436","123028","0.794253939","222","False"
"2858","3188","Pituitary tumor__enh_1037","test","Pituitary tumor","","Pituitary tumor/enh_1037.png","Pituitary tumor__enh_1367","train","Pituitary tumor","","Pituitary tumor/enh_1367.png","9","0.999944","0.7","flip_h","False","0.999814341","0.627373","1.023676","47.927553","123341","0.709098959","1314","False"
"2860","3193","Pituitary tumor__enh_1039","test","Pituitary tumor","","Pituitary tumor/enh_1039.png","Pituitary tumor__enh_1372","train","Pituitary tumor","","Pituitary tumor/enh_1372.png","10","0.999933","0.893617","flip_h","False","0.999748043","0.805702","1.172666","46.747319","154852","0.963054187","105","True"
"2861","3195","Pituitary tumor__enh_1040","test","Pituitary tumor","","Pituitary tumor/enh_1040.png","Pituitary tumor__enh_1374","train","Pituitary tumor","","Pituitary tumor/enh_1374.png","3","0.999938","0.96875","flip_h","True","0.999759276","0.646275","1.078852","47.471567","120723","0.9361167","127","True"
"2862","3198","Pituitary tumor__enh_1041","test","Pituitary tumor","","Pituitary tumor/enh_1041.png","Pituitary tumor__enh_1377","train","Pituitary tumor","","Pituitary tumor/enh_1377.png","8","0.999906","0.875","flip_h","True","0.999678066","0.635925","1.034942","47.832479","124193","0.913612565","132","True"
"2865","3788","Pituitary tumor__enh_1044","test","Pituitary tumor","","Pituitary tumor/enh_1044.png","Pituitary tumor__enh_1967","val","Pituitary tumor","","Pituitary tumor/enh_1967.png","7","0.999895","0.794118","flip_h","True","0.999597087","0.872311","1.22541","46.365177","166073","0.837242248","1034","False"
"2866","3791","Pituitary tumor__enh_1045","test","Pituitary tumor","","Pituitary tumor/enh_1045.png","Pituitary tumor__enh_1970","train","Pituitary tumor","","Pituitary tumor/enh_1970.png","2","0.999908","0.785714","flip_h","True","0.99955336","0.896614","1.297986","45.865401","160618","0.809695603","844","False"
"2867","3798","Pituitary tumor__enh_1046","test","Pituitary tumor","","Pituitary tumor/enh_1046.png","Pituitary tumor__enh_1977","val","Pituitary tumor","","Pituitary tumor/enh_1977.png","10","0.999882","0.7","flip_h","False","0.999547266","0.885624","1.225463","46.364802","169415","0.755154639","285","False"
"2868","3801","Pituitary tumor__enh_1047","test","Pituitary tumor","","Pituitary tumor/enh_1047.png","Pituitary tumor__enh_1980","train","Pituitary tumor","","Pituitary tumor/enh_1980.png","10","0.999729","0.842105","flip_h","False","0.998996225","0.829674","1.176278","46.720608","161081","0.843384338","174","False"
"2873","3617","Pituitary tumor__enh_1052","test","Pituitary tumor","","Pituitary tumor/enh_1052.png","Pituitary tumor__enh_1796","train","Pituitary tumor","","Pituitary tumor/enh_1796.png","3","0.999922","0.882353","flip_h","True","0.999674318","0.864174","1.246406","46.217613","159454","0.878490334","396","False"
"2874","3620","Pituitary tumor__enh_1053","test","Pituitary tumor","","Pituitary tumor/enh_1053.png","Pituitary tumor__enh_1799","train","Pituitary tumor","","Pituitary tumor/enh_1799.png","3","0.999919","0.230769","flip_h","True","0.999665759","0.843449","1.224229","46.373548","157585","0.272490222","558","False"
"2875","3624","Pituitary tumor__enh_1054","test","Pituitary tumor","","Pituitary tumor/enh_1054.png","Pituitary tumor__enh_1803","train","Pituitary tumor","","Pituitary tumor/enh_1803.png","5","0.999921","0.8","flip_h","True","0.999677708","0.852913","1.231875","46.319468","159211","0.796321839","443","False"
"2876","3628","Pituitary tumor__enh_1055","test","Pituitary tumor","","Pituitary tumor/enh_1055.png","Pituitary tumor__enh_1807","train","Pituitary tumor","","Pituitary tumor/enh_1807.png","6","0.999903","0.75","flip_h","True","0.999590655","0.857449","1.239167","46.268210","159035","0.730708661","1026","False"
"2877","3633","Pituitary tumor__enh_1056","test","Pituitary tumor","","Pituitary tumor/enh_1056.png","Pituitary tumor__enh_1812","train","Pituitary tumor","","Pituitary tumor/enh_1812.png","9","0.999917","0.838235","flip_h","False","0.999676075","0.87495","1.218204","46.416405","167790","0.85120038","626","False"
"2878","3637","Pituitary tumor__enh_1057","test","Pituitary tumor","","Pituitary tumor/enh_1057.png","Pituitary tumor__enh_1816","train","Pituitary tumor","","Pituitary tumor/enh_1816.png","7","0.999875","0.756757","flip_h","True","0.999546683","0.873875","1.193954","46.591053","172044","0.728476821","615","False"
"2879","3641","Pituitary tumor__enh_1058","test","Pituitary tumor","","Pituitary tumor/enh_1058.png","Pituitary tumor__enh_1820","val","Pituitary tumor","","Pituitary tumor/enh_1820.png","10","0.99988","0.41791","flip_h","False","0.999569322","0.854099","1.190578","46.615644","166478","0.433507615","2492","False"
"2881","3648","Pituitary tumor__enh_1060","test","Pituitary tumor","","Pituitary tumor/enh_1060.png","Pituitary tumor__enh_1827","train","Pituitary tumor","","Pituitary tumor/enh_1827.png","11","0.999907","0.902439","flip_h","False","0.999646328","0.710495","1.124417","47.112258","133018","0.916600477","210","True"
"2882","3652","Pituitary tumor__enh_1061","test","Pituitary tumor","","Pituitary tumor/enh_1061.png","Pituitary tumor__enh_1831","train","Pituitary tumor","","Pituitary tumor/enh_1831.png","3","0.999899","0.882353","flip_h","True","0.999618468","0.700508","1.100045","47.302597","133665","0.927059883","162","True"
"2884","3575","Pituitary tumor__enh_1063","test","Pituitary tumor","","Pituitary tumor/enh_1063.png","Pituitary tumor__enh_1754","train","Pituitary tumor","","Pituitary tumor/enh_1754.png","6","0.999919","0.837209","flip_h","True","0.999679446","0.847935","1.224619","46.370786","158926","0.874277457","348","False"
"2885","3610","Pituitary tumor__enh_1064","test","Pituitary tumor","","Pituitary tumor/enh_1064.png","Pituitary tumor__enh_1789","train","Pituitary tumor","","Pituitary tumor/enh_1789.png","7","0.999921","0.769231","flip_h","True","0.999690834","0.837559","1.219499","46.407172","156569","0.774725275","738","False"
"2886","3653","Pituitary tumor__enh_1065","test","Pituitary tumor","","Pituitary tumor/enh_1065.png","Pituitary tumor__enh_1832","val","Pituitary tumor","","Pituitary tumor/enh_1832.png","9","0.999882","0.75","flip_h","False","0.999542458","0.820435","1.198687","46.556685","155208","0.8775","196","False"
"2887","3661","Pituitary tumor__enh_1066","test","Pituitary tumor","","Pituitary tumor/enh_1066.png","Pituitary tumor__enh_1840","train","Pituitary tumor","","Pituitary tumor/enh_1840.png","8","0.99991","0.611111","flip_h","True","0.999656915","0.870945","1.215756","46.433878","167227","0.657886949","1156","False"
"2888","3665","Pituitary tumor__enh_1067","test","Pituitary tumor","","Pituitary tumor/enh_1067.png","Pituitary tumor__enh_1844","train","Pituitary tumor","","Pituitary tumor/enh_1844.png","9","0.999916","0.911111","flip_h","False","0.999707593","0.754963","1.11546","47.181723","149182","0.908038147","270","True"
"2889","3669","Pituitary tumor__enh_1068","test","Pituitary tumor","","Pituitary tumor/enh_1068.png","Pituitary tumor__enh_1848","train","Pituitary tumor","","Pituitary tumor/enh_1848.png","10","0.999909","0.909091","flip_h","False","0.999642853","0.81958","1.201815","46.534053","154556","0.908673176","318","True"
"2890","3673","Pituitary tumor__enh_1069","test","Pituitary tumor","","Pituitary tumor/enh_1069.png","Pituitary tumor__enh_1852","train","Pituitary tumor","","Pituitary tumor/enh_1852.png","5","0.999912","0.522222","flip_h","True","0.999650639","0.831524","1.205173","46.509815","157422","0.592766727","2252","False"
"2892","3517","Pituitary tumor__enh_1071","test","Pituitary tumor","","Pituitary tumor/enh_1071.png","Pituitary tumor__enh_1696","train","Pituitary tumor","","Pituitary tumor/enh_1696.png","9","0.999865","0.94382","flip_h","False","0.999505378","0.828621","1.184093","46.663086","159623","0.943236074","321","True"
"2893","3556","Pituitary tumor__enh_1072","test","Pituitary tumor","","Pituitary tumor/enh_1072.png","Pituitary tumor__enh_1735","train","Pituitary tumor","","Pituitary tumor/enh_1735.png","9","0.999854","0.961538","flip_h","False","0.999473831","0.873554","1.221028","46.396291","166953","0.918341709","130","True"
"2895","3676","Pituitary tumor__enh_1074","test","Pituitary tumor","","Pituitary tumor/enh_1074.png","Pituitary tumor__enh_1855","train","Pituitary tumor","","Pituitary tumor/enh_1855.png","7","0.999844","0.793333","flip_h","True","0.999444031","0.849083","1.196722","46.570936","163523","0.795931274","1936","False"
"2896","3679","Pituitary tumor__enh_1075","test","Pituitary tumor","","Pituitary tumor/enh_1075.png","Pituitary tumor__enh_1858","train","Pituitary tumor","","Pituitary tumor/enh_1858.png","2","0.999935","0.983607","flip_h","True","0.999649891","0.933914","1.343381","45.566820","164434","0.933349433","276","True"
"2897","3571","Pituitary tumor__enh_1076","test","Pituitary tumor","","Pituitary tumor/enh_1076.png","Pituitary tumor__enh_1750","train","Pituitary tumor","","Pituitary tumor/enh_1750.png","12","0.999928","0.953125","flip_h","False","0.999705847","0.890244","1.249444","46.196465","167245","0.914542021","362","True"
