"first_index","second_index","first_sample_id","first_split","first_class","first_source","first_image_path","second_sample_id","second_split","second_class","second_source","second_image_path","hamming_distance","pixel_correlation","mask_iou","transform","strong","full_pixel_correlation","full_image_mae","full_image_rmse","full_image_psnr","full_image_mismatch_pixels","full_mask_iou","full_mask_mismatch_pixels","likely_duplicate"
"2958","4224","Pituitary tumor__enh_1137","test","Pituitary tumor","","Pituitary tumor/enh_1137.png","Pituitary tumor__enh_2403","train","Pituitary tumor","","Pituitary tumor/enh_2403.png","3","0.999869","0.890244","flip_h","True","0.999546258","0.886494","1.234256","46.302699","169069","0.951427439","245","True"
"2959","4142","Pituitary tumor__enh_1138","test","Pituitary tumor","","Pituitary tumor/enh_1138.png","Pituitary tumor__enh_2321","train","Pituitary tumor","","Pituitary tumor/enh_2321.png","8","0.999868","0.894737","flip_h","True","0.999528415","0.897335","1.252407","46.175894","168842","0.909017713","226","True"
"2961","4147","Pituitary tumor__enh_1140","test","Pituitary tumor","","Pituitary tumor/enh_1140.png","Pituitary tumor__enh_2326","train","Pituitary tumor","","Pituitary tumor/enh_2326.png","8","0.999908","0.928571","flip_h","True","0.999691257","0.817871","1.152923","46.894798","162212","0.964964592","188","True"
"2963","4154","Pituitary tumor__enh_1142","test","Pituitary tumor","","Pituitary tumor/enh_1142.png","Pituitary tumor__enh_2333","train","Pituitary tumor","","Pituitary tumor/enh_2333.png","6","0.999858","0.885714","flip_h","True","0.99951453","0.872055","1.216403","46.429251","168045","0.888484297","245","False"
"2965","4158","Pituitary tumor__enh_1144","test","Pituitary tumor","","Pituitary tumor/enh_1144.png","Pituitary tumor__enh_2337","train","Pituitary tumor","","Pituitary tumor/enh_2337.png","7","0.999893","0.526316","flip_h","True","0.999615296","0.866081","1.21782","46.419141","165157","0.530541012","538","False"
"2966","4162","Pituitary tumor__enh_1145","test","Pituitary tumor","","Pituitary tumor/enh_1145.png","Pituitary tumor__enh_2341","val","Pituitary tumor","","Pituitary tumor/enh_2341.png","7","0.999815","1","flip_h","True","0.999426278","0.932468","1.307423","45.802482","168901","0.885714286","128","False"
"2967","4166","Pituitary tumor__enh_1146","test","Pituitary tumor","","Pituitary tumor/enh_1146.png","Pituitary tumor__enh_2345","train","Pituitary tumor","","Pituitary tumor/enh_2345.png","5","0.999907","0.807018","flip_h","True","0.999712418","0.824921","1.14861","46.927350","164684","0.768315261","876","False"
"2968","4170","Pituitary tumor__enh_1147","test","Pituitary tumor","","Pituitary tumor/enh_1147.png","Pituitary tumor__enh_2349","train","Pituitary tumor","","Pituitary tumor/enh_2349.png","7","0.999914","0.595745","flip_h","True","0.999725863","0.79652","1.13494","47.031342","158961","0.595647596","1152","False"
"2970","4176","Pituitary tumor__enh_1149","test","Pituitary tumor","","Pituitary tumor/enh_1149.png","Pituitary tumor__enh_2355","val","Pituitary tumor","","Pituitary tumor/enh_2355.png","6","0.999792","0.911111","flip_h","True","0.999362252","0.862148","1.208442","46.486291","165841","0.913402062","252","True"
"2971","4179","Pituitary tumor__enh_1150","test","Pituitary tumor","","Pituitary tumor/enh_1150.png","Pituitary tumor__enh_2358","val","Pituitary tumor","","Pituitary tumor/enh_2358.png","5","0.999867","0.894737","flip_h","True","0.99956539","0.807487","1.133355","47.043488","161752","0.833081571","221","False"
"2972","4183","Pituitary tumor__enh_1151","test","Pituitary tumor","","Pituitary tumor/enh_1151.png","Pituitary tumor__enh_2362","train","Pituitary tumor","","Pituitary tumor/enh_2362.png","4","0.99991","0.9","flip_h","True","0.999695716","0.818424","1.146128","46.946139","163360","0.884678748","70","False"
"2975","4187","Pituitary tumor__enh_1154","test","Pituitary tumor","","Pituitary tumor/enh_1154.png","Pituitary tumor__enh_2366","train","Pituitary tumor","","Pituitary tumor/enh_2366.png","6","0.99987","1","flip_h","True","0.999543696","0.87648","1.21951","46.407094","168819","0.926132837","119","True"
"2976","4191","Pituitary tumor__enh_1155","test","Pituitary tumor","","Pituitary tumor/enh_1155.png","Pituitary tumor__enh_2370","val","Pituitary tumor","","Pituitary tumor/enh_2370.png","7","0.999867","0.724138","flip_h","True","0.99953985","0.895695","1.240889","46.256143","171104","0.655605832","685","False"
"2977","4195","Pituitary tumor__enh_1156","test","Pituitary tumor","","Pituitary tumor/enh_1156.png","Pituitary tumor__enh_2374","train","Pituitary tumor","","Pituitary tumor/enh_2374.png","6","0.999902","0.83871","flip_h","True","0.999632905","0.871391","1.22172","46.391371","166812","0.803229062","390","False"
"2978","4199","Pituitary tumor__enh_1157","test","Pituitary tumor","","Pituitary tumor/enh_1157.png","Pituitary tumor__enh_2378","train","Pituitary tumor","","Pituitary tumor/enh_2378.png","10","0.99989","0.888889","flip_h","False","0.999625319","0.826229","1.168189","46.780540","162146","0.880592593","403","False"
"2979","4203","Pituitary tumor__enh_1158","test","Pituitary tumor","","Pituitary tumor/enh_1158.png","Pituitary tumor__enh_2382","train","Pituitary tumor","","Pituitary tumor/enh_2382.png","5","0.999863","0.928571","flip_h","True","0.999517864","0.88028","1.231148","46.324602","167822","0.877906977","231","False"
"2980","4205","Pituitary tumor__enh_1159","test","Pituitary tumor","","Pituitary tumor/enh_1159.png","Pituitary tumor__enh_2384","train","Pituitary tumor","","Pituitary tumor/enh_2384.png","4","0.99991","0.875","flip_h","True","0.999680326","0.848137","1.186546","46.645115","165702","0.855932203","221","False"
"2982","4209","Pituitary tumor__enh_1161","test","Pituitary tumor","","Pituitary tumor/enh_1161.png","Pituitary tumor__enh_2388","train","Pituitary tumor","","Pituitary tumor/enh_2388.png","8","0.999897","1","flip_h","True","0.999683874","0.807709","1.138409","47.004838","161525","0.930781759","85","True"
"2987","4068","Pituitary tumor__enh_1166","test","Pituitary tumor","","Pituitary tumor/enh_1166.png","Pituitary tumor__enh_2247","train","Pituitary tumor","","Pituitary tumor/enh_2247.png","5","0.99986","0.945946","flip_h","True","0.999529051","0.869114","1.213582","46.449419","166767","0.915027208","203","True"
"2988","4072","Pituitary tumor__enh_1167","test","Pituitary tumor","","Pituitary tumor/enh_1167.png","Pituitary tumor__enh_2251","train","Pituitary tumor","","Pituitary tumor/enh_2251.png","5","0.999888","0.5","flip_h","True","0.999601021","0.841167","1.188709","46.629294","163489","0.554768846","1069","False"
"2989","4076","Pituitary tumor__enh_1168","test","Pituitary tumor","","Pituitary tumor/enh_1168.png","Pituitary tumor__enh_2255","train","Pituitary tumor","","Pituitary tumor/enh_2255.png","1","0.999876","0.891892","flip_h","True","0.999580798","0.83625","1.177904","46.708603","163387","0.940346084","131","True"
"2990","4080","Pituitary tumor__enh_1169","test","Pituitary tumor","","Pituitary tumor/enh_1169.png","Pituitary tumor__enh_2259","train","Pituitary tumor","","Pituitary tumor/enh_2259.png","8","0.999939","0.785714","flip_h","True","0.999779388","0.843555","1.166899","46.790141","167522","0.871410737","103","False"
"2991","4084","Pituitary tumor__enh_1170","test","Pituitary tumor","","Pituitary tumor/enh_1170.png","Pituitary tumor__enh_2263","train","Pituitary tumor","","Pituitary tumor/enh_2263.png","9","0.999868","0.923077","flip_h","False","0.999529908","0.888714","1.240972","46.255562","168288","0.79825518","185","False"
"2992","4088","Pituitary tumor__enh_1171","test","Pituitary tumor","","Pituitary tumor/enh_1171.png","Pituitary tumor__enh_2267","train","Pituitary tumor","","Pituitary tumor/enh_2267.png","12","0.999904","0.714286","flip_h","False","0.999643107","0.888981","1.233802","46.305897","170015","0.787810384","188","False"
"2993","4092","Pituitary tumor__enh_1172","test","Pituitary tumor","","Pituitary tumor/enh_1172.png","Pituitary tumor__enh_2271","train","Pituitary tumor","","Pituitary tumor/enh_2271.png","9","0.999814","0.6875","flip_h","False","0.999365562","0.833649","1.18261","46.673970","162686","0.763374486","230","False"
"2994","4096","Pituitary tumor__enh_1173","test","Pituitary tumor","","Pituitary tumor/enh_1173.png","Pituitary tumor__enh_2275","train","Pituitary tumor","","Pituitary tumor/enh_2275.png","6","0.999866","0.956522","flip_h","True","0.999503976","0.868793","1.23039","46.329950","164661","0.912374582","131","True"
"2995","4100","Pituitary tumor__enh_1174","test","Pituitary tumor","","Pituitary tumor/enh_1174.png","Pituitary tumor__enh_2279","val","Pituitary tumor","","Pituitary tumor/enh_2279.png","3","0.999842","0.84","flip_h","True","0.999471704","0.871323","1.213081","46.453008","167935","0.892466194","167","False"
"2996","4102","Pituitary tumor__enh_1175","test","Pituitary tumor","","Pituitary tumor/enh_1175.png","Pituitary tumor__enh_2281","train","Pituitary tumor","","Pituitary tumor/enh_2281.png","4","0.999915","0.619048","flip_h","True","0.999656613","0.887058","1.244355","46.231916","167933","0.602316602","515","False"
"2997","4106","Pituitary tumor__enh_1176","test","Pituitary tumor","","Pituitary tumor/enh_1176.png","Pituitary tumor__enh_2285","train","Pituitary tumor","","Pituitary tumor/enh_2285.png","4","0.999895","0.924528","flip_h","True","0.999606715","0.905132","1.254203","46.163448","170805","0.891380315","373","False"
"2998","4110","Pituitary tumor__enh_1177","test","Pituitary tumor","","Pituitary tumor/enh_1177.png","Pituitary tumor__enh_2289","train","Pituitary tumor","","Pituitary tumor/enh_2289.png","4","0.999839","0.593407","flip_h","True","0.999529304","0.800053","1.131696","47.056211","160377","0.593232044","2356","False"
"2999","4114","Pituitary tumor__enh_1178","test","Pituitary tumor","","Pituitary tumor/enh_1178.png","Pituitary tumor__enh_2293","train","Pituitary tumor","","Pituitary tumor/enh_2293.png","5","0.999877","0.888889","flip_h","True","0.999629169","0.824493","1.160781","46.835799","162635","0.920451258","275","True"
"3001","4121","Pituitary tumor__enh_1180","test","Pituitary tumor","","Pituitary tumor/enh_1180.png","Pituitary tumor__enh_2300","train","Pituitary tumor","","Pituitary tumor/enh_2300.png","9","0.999901","0.965517","flip_h","False","0.999693681","0.799938","1.126611","47.095322","161337","0.945732052","96","True"
"3002","4125","Pituitary tumor__enh_1181","test","Pituitary tumor","","Pituitary tumor/enh_1181.png","Pituitary tumor__enh_2304","train","Pituitary tumor","","Pituitary tumor/enh_2304.png","3","0.999867","0.857143","flip_h","True","0.999536999","0.882423","1.236268","46.288551","167641","0.918994413","116","True"
"3003","4128","Pituitary tumor__enh_1182","test","Pituitary tumor","","Pituitary tumor/enh_1182.png","Pituitary tumor__enh_2307","train","Pituitary tumor","","Pituitary tumor/enh_2307.png","10","0.999915","0.941176","flip_h","False","0.999718035","0.825245","1.164474","46.808210","162627","0.936413541","139","True"
"3004","4132","Pituitary tumor__enh_1183","test","Pituitary tumor","","Pituitary tumor/enh_1183.png","Pituitary tumor__enh_2311","train","Pituitary tumor","","Pituitary tumor/enh_2311.png","5","0.99989","0.630769","flip_h","True","0.999605702","0.864471","1.22557","46.364041","163774","0.59587233","1684","False"
"3005","4136","Pituitary tumor__enh_1184","test","Pituitary tumor","","Pituitary tumor/enh_1184.png","Pituitary tumor__enh_2315","train","Pituitary tumor","","Pituitary tumor/enh_2315.png","6","0.999906","0.8","flip_h","True","0.999676255","0.875488","1.218218","46.416305","168584","0.859515111","423","False"
"3006","4138","Pituitary tumor__enh_1185","test","Pituitary tumor","","Pituitary tumor/enh_1185.png","Pituitary tumor__enh_2317","train","Pituitary tumor","","Pituitary tumor/enh_2317.png","4","0.999894","0.58209","flip_h","True","0.999593616","0.879627","1.231533","46.321881","167244","0.673145295","1379","False"
"3007","3971","Pituitary tumor__enh_1186","test","Pituitary tumor","","Pituitary tumor/enh_1186.png","Pituitary tumor__enh_2150","val","Pituitary tumor","","Pituitary tumor/enh_2150.png","12","0.999909","0.809524","flip_h","False","0.999716554","0.792961","1.116289","47.175270","160478","0.819940476","242","False"
"3009","3978","Pituitary tumor__enh_1188","test","Pituitary tumor","","Pituitary tumor/enh_1188.png","Pituitary tumor__enh_2157","train","Pituitary tumor","","Pituitary tumor/enh_2157.png","6","0.999918","0.945813","flip_h","True","0.999725485","0.80637","1.136392","47.020244","161264","0.956541769","566","True"
"3011","3985","Pituitary tumor__enh_1190","test","Pituitary tumor","","Pituitary tumor/enh_1190.png","Pituitary tumor__enh_2164","train","Pituitary tumor","","Pituitary tumor/enh_2164.png","4","0.999861","0.959459","flip_h","True","0.999502033","0.898472","1.247157","46.212380","170211","0.936695724","305","True"
"3012","3989","Pituitary tumor__enh_1191","test","Pituitary tumor","","Pituitary tumor/enh_1191.png","Pituitary tumor__enh_2168","train","Pituitary tumor","","Pituitary tumor/enh_2168.png","11","0.999894","0.235294","flip_h","False","0.999622517","0.88448","1.231264","46.323782","168820","0.302262443","771","False"
"3013","3993","Pituitary tumor__enh_1192","test","Pituitary tumor","","Pituitary tumor/enh_1192.png","Pituitary tumor__enh_2172","train","Pituitary tumor","","Pituitary tumor/enh_2172.png","9","0.999887","0.961538","flip_h","False","0.999591188","0.868343","1.215153","46.438184","166061","0.923778851","142","True"
"3014","3997","Pituitary tumor__enh_1193","test","Pituitary tumor","","Pituitary tumor/enh_1193.png","Pituitary tumor__enh_2176","train","Pituitary tumor","","Pituitary tumor/enh_2176.png","7","0.999846","0.833333","flip_h","True","0.999562296","0.811024","1.137314","47.013194","162215","0.887149918","137","False"
"3015","4001","Pituitary tumor__enh_1194","test","Pituitary tumor","","Pituitary tumor/enh_1194.png","Pituitary tumor__enh_2180","val","Pituitary tumor","","Pituitary tumor/enh_2180.png","6","0.999864","0.916667","flip_h","True","0.999602288","0.791985","1.130163","47.067985","157448","0.835784314","134","False"
"3016","4005","Pituitary tumor__enh_1195","test","Pituitary tumor","","Pituitary tumor/enh_1195.png","Pituitary tumor__enh_2184","val","Pituitary tumor","","Pituitary tumor/enh_2184.png","7","0.99992","0.888889","flip_h","True","0.99973756","0.805702","1.133065","47.045707","162056","0.877408056","70","False"
"3017","4008","Pituitary tumor__enh_1196","test","Pituitary tumor","","Pituitary tumor/enh_1196.png","Pituitary tumor__enh_2187","train","Pituitary tumor","","Pituitary tumor/enh_2187.png","7","0.999881","1","flip_h","True","0.999530192","0.895859","1.255812","46.152309","168473","0.900826446","72","True"
"3018","4012","Pituitary tumor__enh_1197","test","Pituitary tumor","","Pituitary tumor/enh_1197.png","Pituitary tumor__enh_2191","val","Pituitary tumor","","Pituitary tumor/enh_2191.png","4","0.999879","0.625","flip_h","True","0.999533207","0.880096","1.231346","46.323203","167175","0.848543689","78","False"
"3019","4016","Pituitary tumor__enh_1198","test","Pituitary tumor","","Pituitary tumor/enh_1198.png","Pituitary tumor__enh_2195","train","Pituitary tumor","","Pituitary tumor/enh_2195.png","6","0.999892","0.909091","flip_h","True","0.999650812","0.798996","1.130595","47.064666","160117","0.916787265","345","True"
"3023","4025","Pituitary tumor__enh_1202","test","Pituitary tumor","","Pituitary tumor/enh_1202.png","Pituitary tumor__enh_2204","train","Pituitary tumor","","Pituitary tumor/enh_2204.png","9","0.999907","0.791667","flip_h","False","0.999663511","0.831753","1.180164","46.691954","161384","0.84807418","213","False"
"3024","4028","Pituitary tumor__enh_1203","test","Pituitary tumor","","Pituitary tumor/enh_1203.png","Pituitary tumor__enh_2207","train","Pituitary tumor","","Pituitary tumor/enh_2207.png","9","0.999935","0.7","flip_h","False","0.999773853","0.811501","1.14873","46.926446","160736","0.88028169","68","False"
"3025","4032","Pituitary tumor__enh_1204","test","Pituitary tumor","","Pituitary tumor/enh_1204.png","Pituitary tumor__enh_2211","val","Pituitary tumor","","Pituitary tumor/enh_2211.png","8","0.999913","0.928571","flip_h","True","0.999712033","0.812065","1.140715","46.987258","162929","0.918072289","68","True"
"3026","4036","Pituitary tumor__enh_1205","test","Pituitary tumor","","Pituitary tumor/enh_1205.png","Pituitary tumor__enh_2215","train","Pituitary tumor","","Pituitary tumor/enh_2215.png","5","0.99976","0.923077","flip_h","True","0.999220579","0.853371","1.194291","46.588602","165737","0.897029703","260","False"
"3027","4040","Pituitary tumor__enh_1206","test","Pituitary tumor","","Pituitary tumor/enh_1206.png","Pituitary tumor__enh_2219","val","Pituitary tumor","","Pituitary tumor/enh_2219.png","6","0.999854","0.714286","flip_h","True","0.999457859","0.904118","1.256494","46.147595","170122","0.825966851","126","False"
"3028","4042","Pituitary tumor__enh_1207","test","Pituitary tumor","","Pituitary tumor/enh_1207.png","Pituitary tumor__enh_2221","val","Pituitary tumor","","Pituitary tumor/enh_2221.png","6","0.999864","0.666667","flip_h","True","0.999511515","0.870438","1.219354","46.408208","166148","0.792763158","63","False"
"3029","4045","Pituitary tumor__enh_1208","test","Pituitary tumor","","Pituitary tumor/enh_1208.png","Pituitary tumor__enh_2224","train","Pituitary tumor","","Pituitary tumor/enh_2224.png","10","0.999924","0.941176","flip_h","False","0.999744783","0.819592","1.151312","46.906942","162617","0.915978774","285","True"
"3030","4048","Pituitary tumor__enh_1209","test","Pituitary tumor","","Pituitary tumor/enh_1209.png","Pituitary tumor__enh_2227","val","Pituitary tumor","","Pituitary tumor/enh_2227.png","11","0.999935","0.823529","flip_h","False","0.99978782","0.784843","1.121839","47.132195","157179","0.845106383","182","False"
"3031","4052","Pituitary tumor__enh_1210","test","Pituitary tumor","","Pituitary tumor/enh_1210.png","Pituitary tumor__enh_2231","train","Pituitary tumor","","Pituitary tumor/enh_2231.png","12","0.999931","0.944444","flip_h","False","0.999774576","0.802578","1.133662","47.041128","161171","0.897251586","243","False"
"3032","4056","Pituitary tumor__enh_1211","test","Pituitary tumor","","Pituitary tumor/enh_1211.png","Pituitary tumor__enh_2235","val","Pituitary tumor","","Pituitary tumor/enh_2235.png","8","0.999918","0.416667","flip_h","True","0.999738122","0.799431","1.120124","47.145485","162206","0.406643018","1840","False"
"3033","4060","Pituitary tumor__enh_1212","test","Pituitary tumor","","Pituitary tumor/enh_1212.png","Pituitary tumor__enh_2239","train","Pituitary tumor","","Pituitary tumor/enh_2239.png","10","0.999926","0.95","flip_h","False","0.999757037","0.81654","1.142728","46.971944","163627","0.94375581","363","True"
"3034","4064","Pituitary tumor__enh_1213","test","Pituitary tumor","","Pituitary tumor/enh_1213.png","Pituitary tumor__enh_2243","train","Pituitary tumor","","Pituitary tumor/enh_2243.png","3","0.99993","0.884058","flip_h","True","0.999766868","0.805813","1.135004","47.030854","161779","0.878478002","511","False"
"3035","3958","Pituitary tumor__enh_1214","test","Pituitary tumor","","Pituitary tumor/enh_1214.png","Pituitary tumor__enh_2137","val","Pituitary tumor","","Pituitary tumor/enh_2137.png","6","0.999876","0.954545","flip_h","True","0.999556435","0.88649","1.234872","46.298362","168969","0.937530384","257","True"
"3036","3962","Pituitary tumor__enh_1215","test","Pituitary tumor","","Pituitary tumor/enh_1215.png","Pituitary tumor__enh_2141","train","Pituitary tumor","","Pituitary tumor/enh_2141.png","4","0.999931","0.888889","flip_h","True","0.999752477","0.83849","1.179641","46.695809","163847","0.936175778","244","True"
"3037","4532","Pituitary tumor__enh_1216","train","Pituitary tumor","","Pituitary tumor/enh_1216.png","Pituitary tumor__enh_989","test","Pituitary tumor","","Pituitary tumor/enh_989.png","11","0.999943","0.882353","flip_h","False","0.999785003","0.652809","1.08374","47.432303","122613","0.874777975","141","False"
"3046","3313","Pituitary tumor__enh_1225","train","Pituitary tumor","","Pituitary tumor/enh_1225.png","Pituitary tumor__enh_1492","val","Pituitary tumor","","Pituitary tumor/enh_1492.png","9","0.999922","0.954545","flip_h","False","0.999720816","0.792702","1.167299","46.787161","151700","0.937138728","87","True"
"3047","3314","Pituitary tumor__enh_1226","train","Pituitary tumor","","Pituitary tumor/enh_1226.png","Pituitary tumor__enh_1493","val","Pituitary tumor","","Pituitary tumor/enh_1493.png","12","0.999919","0.95","flip_h","False","0.999717146","0.802429","1.167126","46.788450","154535","0.923622047","97","True"
"3049","3249","Pituitary tumor__enh_1228","train","Pituitary tumor","","Pituitary tumor/enh_1228.png","Pituitary tumor__enh_1428","train","Pituitary tumor","","Pituitary tumor/enh_1428.png","9","0.999913","0.769231","flip_h","False","0.999687794","0.812023","1.169064","46.774038","157338","0.788697789","344","False"
"3050","4515","Pituitary tumor__enh_1229","train","Pituitary tumor","","Pituitary tumor/enh_1229.png","Pituitary tumor__enh_972","test","Pituitary tumor","","Pituitary tumor/enh_972.png","12","0.999891","0.947368","flip_h","False","0.99964218","0.771221","1.12907","47.076385","151215","0.867306155","166","False"
"3051","3301","Pituitary tumor__enh_1230","train","Pituitary tumor","","Pituitary tumor/enh_1230.png","Pituitary tumor__enh_1480","train","Pituitary tumor","","Pituitary tumor/enh_1480.png","5","0.999924","0.795455","flip_h","True","0.999671782","0.710827","1.152978","46.894387","129023","0.794139194","562","False"
"3052","3250","Pituitary tumor__enh_1231","train","Pituitary tumor","","Pituitary tumor/enh_1231.png","Pituitary tumor__enh_1429","train","Pituitary tumor","","Pituitary tumor/enh_1429.png","7","0.999941","0.945946","flip_h","True","0.999808442","0.6049","0.998647","48.142566","119932","0.922822947","187","True"
"3053","3251","Pituitary tumor__enh_1232","train","Pituitary tumor","","Pituitary tumor/enh_1232.png","Pituitary tumor__enh_1430","train","Pituitary tumor","","Pituitary tumor/enh_1430.png","4","0.999925","0.960784","flip_h","True","0.999764938","0.578808","0.973834","48.361104","115049","0.967238212","107","True"
"3054","3252","Pituitary tumor__enh_1233","train","Pituitary tumor","","Pituitary tumor/enh_1233.png","Pituitary tumor__enh_1431","train","Pituitary tumor","","Pituitary tumor/enh_1431.png","6","0.99993","0.961538","flip_h","True","0.999791069","0.576122","0.963659","48.452337","116151","0.955921246","150","True"
"3055","4516","Pituitary tumor__enh_1234","train","Pituitary tumor","","Pituitary tumor/enh_1234.png","Pituitary tumor__enh_973","test","Pituitary tumor","","Pituitary tumor/enh_973.png","7","0.999918","0.826087","flip_h","True","0.999721222","0.61261","1.012405","48.023720","120411","0.857579023","793","False"
"3056","3258","Pituitary tumor__enh_1235","train","Pituitary tumor","","Pituitary tumor/enh_1235.png","Pituitary tumor__enh_1437","val","Pituitary tumor","","Pituitary tumor/enh_1437.png","9","0.999894","0.873563","flip_h","False","0.999681638","0.59507","0.979324","48.312274","119379","0.873565312","694","False"
"3057","3259","Pituitary tumor__enh_1236","val","Pituitary tumor","","Pituitary tumor/enh_1236.png","Pituitary tumor__enh_1438","train","Pituitary tumor","","Pituitary tumor/enh_1438.png","8","0.9999","0.818182","flip_h","True","0.999698513","0.599392","0.981657","48.291611","120491","0.826724731","756","False"
"3058","4523","Pituitary tumor__enh_1237","val","Pituitary tumor","","Pituitary tumor/enh_1237.png","Pituitary tumor__enh_980","test","Pituitary tumor","","Pituitary tumor/enh_980.png","7","0.999902","0.931034","flip_h","True","0.999622813","0.823986","1.196309","46.573933","155756","0.910100476","170","True"
"3059","3322","Pituitary tumor__enh_1238","val","Pituitary tumor","","Pituitary tumor/enh_1238.png","Pituitary tumor__enh_1501","train","Pituitary tumor","","Pituitary tumor/enh_1501.png","9","0.999886","0.9","flip_h","False","0.999575547","0.820797","1.195534","46.579563","155085","0.936213161","158","True"
"3060","3330","Pituitary tumor__enh_1239","train","Pituitary tumor","","Pituitary tumor/enh_1239.png","Pituitary tumor__enh_1509","train","Pituitary tumor","","Pituitary tumor/enh_1509.png","8","0.999889","0.75","flip_h","True","0.999575456","0.81617","1.189006","46.627125","155030","0.799537232","953","False"
"3061","3358","Pituitary tumor__enh_1240","train","Pituitary tumor","","Pituitary tumor/enh_1240.png","Pituitary tumor__enh_1537","val","Pituitary tumor","","Pituitary tumor/enh_1537.png","7","0.999936","0.867925","flip_h","True","0.999702154","0.713284","1.171541","46.755652","127252","0.87703222","416","False"
"3062","3302","Pituitary tumor__enh_1241","train","Pituitary tumor","","Pituitary tumor/enh_1241.png","Pituitary tumor__enh_1481","train","Pituitary tumor","","Pituitary tumor/enh_1481.png","5","0.999917","0.321429","flip_h","True","0.999662179","0.700413","1.134184","47.037134","128045","0.327838828","1101","False"
"3063","3366","Pituitary tumor__enh_1242","train","Pituitary tumor","","Pituitary tumor/enh_1242.png","Pituitary tumor__enh_1545","train","Pituitary tumor","","Pituitary tumor/enh_1545.png","5","0.999921","0.753846","flip_h","True","0.999668695","0.706535","1.147899","46.932728","128443","0.804213135","790","False"
"3064","3374","Pituitary tumor__enh_1243","train","Pituitary tumor","","Pituitary tumor/enh_1243.png","Pituitary tumor__enh_1553","train","Pituitary tumor","","Pituitary tumor/enh_1553.png","3","0.999914","0.938776","flip_h","True","0.999644049","0.704502","1.151941","46.902195","127181","0.928832117","234","True"
"3066","3303","Pituitary tumor__enh_1245","train","Pituitary tumor","","Pituitary tumor/enh_1245.png","Pituitary tumor__enh_1482","train","Pituitary tumor","","Pituitary tumor/enh_1482.png","9","0.999915","0.947368","flip_h","False","0.999645874","0.70623","1.141581","46.980668","128808","0.846405229","188","False"
"3067","4533","Pituitary tumor__enh_1246","train","Pituitary tumor","","Pituitary tumor/enh_1246.png","Pituitary tumor__enh_990","test","Pituitary tumor","","Pituitary tumor/enh_990.png","3","0.999935","0.770833","flip_h","True","0.999714339","0.690502","1.129914","47.069892","125924","0.819633943","542","False"
"3068","3247","Pituitary tumor__enh_1247","train","Pituitary tumor","","Pituitary tumor/enh_1247.png","Pituitary tumor__enh_1426","train","Pituitary tumor","","Pituitary tumor/enh_1426.png","12","0.999935","0.947368","flip_h","False","0.999746277","0.827225","1.198169","46.560445","157202","0.903225806","132","True"
"3069","3315","Pituitary tumor__enh_1248","val","Pituitary tumor","","Pituitary tumor/enh_1248.png","Pituitary tumor__enh_1494","train","Pituitary tumor","","Pituitary tumor/enh_1494.png","10","0.999937","0.893617","flip_h","False","0.999767399","0.620144","1.055333","47.663014","117104","0.905755851","298","True"
"3070","4537","Pituitary tumor__enh_1249","train","Pituitary tumor","","Pituitary tumor/enh_1249.png","Pituitary tumor__enh_994","test","Pituitary tumor","","Pituitary tumor/enh_994.png","8","0.999926","0.965517","flip_h","True","0.999730349","0.577465","1.01832","47.973117","108701","0.937203166","238","True"
"3071","3316","Pituitary tumor__enh_1250","train","Pituitary tumor","","Pituitary tumor/enh_1250.png","Pituitary tumor__enh_1495","train","Pituitary tumor","","Pituitary tumor/enh_1495.png","12","0.999904","0.953488","flip_h","False","0.99968437","0.587971","1.00436","48.093013","114072","0.956868431","119","True"
"3072","3317","Pituitary tumor__enh_1251","train","Pituitary tumor","","Pituitary tumor/enh_1251.png","Pituitary tumor__enh_1496","val","Pituitary tumor","","Pituitary tumor/enh_1496.png","8","0.99992","0.923077","flip_h","True","0.999728259","0.543747","0.965729","48.433698","105056","0.854462763","256","False"
"3074","4538","Pituitary tumor__enh_1253","train","Pituitary tumor","","Pituitary tumor/enh_1253.png","Pituitary tumor__enh_995","test","Pituitary tumor","","Pituitary tumor/enh_995.png","12","0.999925","0.826087","flip_h","False","0.999734366","0.771606","1.136527","47.019205","149717","0.751985339","406","False"
"3078","3457","Pituitary tumor__enh_1257","val","Pituitary tumor","","Pituitary tumor/enh_1257.png","Pituitary tumor__enh_1636","train","Pituitary tumor","","Pituitary tumor/enh_1636.png","9","0.999937","0.731707","flip_h","False","0.999780058","0.592384","1.003116","48.103784","115108","0.769094139","650","False"
"3079","3458","Pituitary tumor__enh_1258","train","Pituitary tumor","","Pituitary tumor/enh_1258.png","Pituitary tumor__enh_1637","train","Pituitary tumor","","Pituitary tumor/enh_1637.png","9","0.999938","0.861111","flip_h","False","0.999779489","0.590595","1.008057","48.061105","114728","0.836379848","367","False"
"3081","3459","Pituitary tumor__enh_1260","train","Pituitary tumor","","Pituitary tumor/enh_1260.png","Pituitary tumor__enh_1638","train","Pituitary tumor","","Pituitary tumor/enh_1638.png","8","0.999931","0.522727","flip_h","True","0.999760603","0.618359","1.025353","47.913332","119578","0.559443056","1234","False"
"3082","3242","Pituitary tumor__enh_1261","train","Pituitary tumor","","Pituitary tumor/enh_1261.png","Pituitary tumor__enh_1421","train","Pituitary tumor","","Pituitary tumor/enh_1421.png","7","0.999934","0.878788","flip_h","True","0.999774081","0.623096","1.029478","47.878458","120367","0.893467337","212","False"
