"PatientId","SliceNumber","ImageRelative","MaskRelative","ImageWidth","ImageHeight","ImageBpp","MaskWidth","MaskHeight","MaskBpp","ImagePixelSha256","MaskPixelSha256","ForegroundPixels","ForegroundFraction","MaskDistinctValues","MaskBinary","RedGreenEqual","RedBlueEqual","GreenBlueEqual","RedStd","GreenStd","BlueStd","ImageFileSha256","MaskFileSha256"
"TCGA_FG_6691_20020405","27","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_27.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_27_mask.tif","256","256","24","256","256","8","a7916ffa99d6a89eefce1a89d7989d6c4b5ab8072afefffe1963ddb95fc507a1","2605e7c5142c901f027dc5a04a5c453cbfc7aa965787a6c7b75568f1860ac371","2529","0.0385894775390625","2","True","False","False","False","29.885906","36.95453","28.279155","53f894e7dd7b0d7cf6c3bf7aa9a34343389f3b62b0425df63cdae5964d022934","0c9f918d17b6fb78929fe16b15ad392765197d6521afce28412b5aec68ad7c56"
"TCGA_FG_6691_20020405","28","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_28.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_28_mask.tif","256","256","24","256","256","8","b7b32ed8d7de190bd82df65bd63edf97bb3629f8f1dde006c689ecd7095cc498","bd248b2601ffde6f612ac5c8a3c37a69523fedaddb8b5f131aa87e1f19766773","2419","0.0369110107421875","2","True","False","False","False","29.276148","36.431058","28.040463","0c5f50a05e7102a2467ea684b2fc3d55b893446c18ce58b8b2b86d8b57244e33","67919c75fe255256593055869b234fb660002ac7aa9fede13c00d7e7e66f9db7"
"TCGA_FG_6691_20020405","29","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_29.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_29_mask.tif","256","256","24","256","256","8","cd6fde2174da31d67c6820d043daeac4880751a1e48b49a2713a3b291e16da1b","44f6f208f62eed28dd37a0faf0ce431c00b86c907b12e9265e6f1a5120bfdbc8","2166","0.033050537109375","2","True","False","False","False","28.932058","36.468985","27.612519","be6fa5726cf537e9cfc9d2d38d79abce010566aa2bb02a63a327e5733f4837e5","983e9cdde64634ea998401857793cf04a6d2b379fd66a2a46e0dc6a885e99788"
"TCGA_FG_6691_20020405","3","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_3.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_3_mask.tif","256","256","24","256","256","8","41b35e7d635aca7bcaa62e3236283739b4ab9799c565fc94584f77879c762a4b","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","26.490333","33.325773","0","4737d709bca5d02d357e021af35c7e7a3450cb3cb9ae4cf9916077e40ce2ee97","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6691_20020405","30","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_30.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_30_mask.tif","256","256","24","256","256","8","9b66f7067da156eed40d26cb74537d29602f75011f22ac0c233eb08aa25cbb40","5bfaf3051f390c1041f17e39da9873d5fbd8a93b7a3cab68d937ddb401bf6932","1519","0.0231781005859375","2","True","False","False","False","29.260079","35.256117","27.755781","2f02558933694ab8e15d657f09565b184a350a7b2f3524054a2de073208ff463","2c5b64093c17536bafda0e34c92f5529c24eaaeddf516b712f90d067c14c5a86"
"TCGA_FG_6691_20020405","31","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_31.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_31_mask.tif","256","256","24","256","256","8","096e49e93284b1a948b30db9da9eec18c0280e442f1ca61d793005a856ae2455","39d00240950e21c3b49c06f7cfbcf566a8e35b1749d8a2d7f26a85b1bb558464","261","0.0039825439453125","2","True","False","False","False","29.131495","33.880369","27.834309","2a0191a3d1f6079d8132624b315114edbc6c06227b537b6605d19b3f886a0b3c","c71612d40286dbdc1dce8c35ac97e615a83ccef6a967ab18ed3cab685320e99d"
"TCGA_FG_6691_20020405","32","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_32.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_32_mask.tif","256","256","24","256","256","8","4ff50b9c4fd01cdbe866de060264c97c9ddf91776d8671f47aa0c5a55b7e19e8","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","29.70633","33.198926","28.01027","97ee0ac26dd93bbc0e7b2e4054ecfc695856d8b409df1e65bd60a717e8dcea48","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6691_20020405","33","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_33.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_33_mask.tif","256","256","24","256","256","8","a47bb02a3896a7efff6564fd2b22957c4173579d6ef8d06c5f4e1dc2df41af5b","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","28.299313","32.3175","27.324245","920e243cba4cdb7e1ae7630dbab8f8131622a8c1e40b732ca35ea43542c97ef8","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6691_20020405","34","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_34.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_34_mask.tif","256","256","24","256","256","8","f15800c298a1a6d09c89a8fc17b21a33c4bcfc5b7f68db8bbc1f860b462180fc","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","26.957658","31.34266","26.379187","b17fef4e5a8ce8fd837478f6ab3e24ab9c77f7e3f7ad06e765c0773aad5d30f2","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6691_20020405","35","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_35.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_35_mask.tif","256","256","24","256","256","8","8b075b366ca035b3524ce29c5c3485a76edd359a3e7a719a37fdec2c44525381","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","26.154431","30.29701","25.582856","674ca17578d98729f65470394ee7f81967929a391af4256a681245b923733dc2","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6691_20020405","36","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_36.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_36_mask.tif","256","256","24","256","256","8","2f6d604df54bca17edba84d8f9619b18883b951b60fdcbcf1cda347adfda1483","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","24.919291","28.983221","24.663529","9bf64012ba80dbd848c71e0b87e5e56ccc1a63a446115308475efa3e969c9c11","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6691_20020405","37","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_37.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_37_mask.tif","256","256","24","256","256","8","b1110df6357e124e2a90eb3581ffd768aef4713126b2e9dc533f228ae32aa59c","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","23.640257","27.612204","23.722704","95924a38b434ce220ced520edde13f08bd7f54ee5c3896254455878365f77cf0","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6691_20020405","38","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_38.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_38_mask.tif","256","256","24","256","256","8","6897a6279792b7a7a607b1431d62b1c74a75a96ca6457413db1cf4130f9731cd","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","22.195613","25.984857","23.019372","3d2978ddf6aa7c8780ac9e58fd3b8be94248994419845561618bc7b6e1768935","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6691_20020405","39","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_39.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_39_mask.tif","256","256","24","256","256","8","22ca939b1c5addab769908c6ec30e9b0b2cfbda0f0ffa1891740137c26849044","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","20.686604","24.220482","21.846968","2531ff15a192e91633248854764bfbd74d371f962afbea72b3cf003d6877dbb2","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6691_20020405","4","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_4.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_4_mask.tif","256","256","24","256","256","8","ec859bb8c07bd4715ee626bb30762d1a1e0f298408713f15cb1e695fc4134633","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","27.385855","34.796226","28.345893","abff63159c23cb656a19a7f06fb0717629e98c9df1fff1e85167c23f3d7a4364","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6691_20020405","40","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_40.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_40_mask.tif","256","256","24","256","256","8","2725afe94abc3561641aaaf87526bcc0412a454f9f6359ccb48873daf938dd04","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","19.064334","22.328248","20.930905","7add719d6b4fe80269a50d096b332e72d71f3bb1582fb766da072f61444e51d7","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6691_20020405","41","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_41.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_41_mask.tif","256","256","24","256","256","8","e196969159a787cc3fff487eac592cb5770f40cdbb645776aad7ca2a54193d20","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","17.379332","20.129362","20.490094","f691d6fb8f4dc817f437773a9230c688c57b99dd414b52ff04e158a9717bb819","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6691_20020405","42","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_42.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_42_mask.tif","256","256","24","256","256","8","53d944715d223db8f0fb310fcae4af2adeca013c6a2171e5f70fb9a1d291f712","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","15.419404","17.491922","17.146357","87404707142e908af3877744df65fea9ce65ad3d5be412874e904ea54fce9f5d","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6691_20020405","43","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_43.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_43_mask.tif","256","256","24","256","256","8","6f96d329b274228b317049999779ec7a4e72e2bfad5385e2db84821d7da98c6e","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","13.646677","15.320011","15.517712","5164ed2351bd2106a9aa62221a1c860c97298c93cb5fe608aa3e6e4ebf4f257d","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6691_20020405","44","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_44.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_44_mask.tif","256","256","24","256","256","8","36a28c89af1b801d02a963b014b6fd69f3ca7fc5d3d2840b5df45c114f875420","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","11.368725","11.578226","12.920365","4c2cd4f4da81af61906dd74e827dbe2ff222eb823692e80f79a63fcb9e55de84","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6691_20020405","45","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_45.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_45_mask.tif","256","256","24","256","256","8","f79debcfd53ba15bd6b21c2468bcca16b5062391258005572e1cb7955b2f50a5","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","5.051584","3.226659","7.623676","224df12b8dcdfc339dc0adf0e1f255a425e6129aca836f2859e531b88888a8d5","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6691_20020405","46","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_46.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_46_mask.tif","256","256","24","256","256","8","84b896f0ff5e8fbce4538fdb69e795f9089c292c261d3753457e7d58f9fe7540","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","3.018037","1.737335","2.470877","84b6680450b12ee56425143009fae41d3f8e93a82ce2dea0cd2c5d128faf4f66","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6691_20020405","47","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_47.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_47_mask.tif","256","256","24","256","256","8","3934f706ca86470c2d77aa009ba162b03c297a950d2976dafde557c88d897a97","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","3.367035","1.708194","2.78278","16b9d6871170ddb5dd035cbc7956d5980506d5c65b92910425dd5aac53c4f6bc","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6691_20020405","48","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_48.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_48_mask.tif","256","256","24","256","256","8","c7cb6fd1fddd6efb2a94ef830c7dda655576a9bf777e3e04bf20943437fa97a4","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","3.729692","1.705435","3.151921","e6d19f4e1140e1775aab0749acc3c77f92f81728e136d1b4ea3b49c32c21ab32","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6691_20020405","5","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_5.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_5_mask.tif","256","256","24","256","256","8","8374d3b6dc7d9acd7c69c3c227708ca368a733e4ae3b36e620579b0614323a1e","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","28.494624","36.627876","29.421563","3ae041d4f1536c7b36f6ae0ffdc83f8b92a5eb40fe8a65258de541640a768f46","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6691_20020405","6","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_6.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_6_mask.tif","256","256","24","256","256","8","ecbdca3e3d80d1214ce64c330f610977fb9c651e181f260fe96d73cbbee7e3fb","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","29.811971","38.452483","30.247395","346f2b683518b4ecac096c5a4955995cd8c1eb4244b6972ee739dc53bbbaa319","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6691_20020405","7","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_7.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_7_mask.tif","256","256","24","256","256","8","55a9437fd88003794c68072a73d1a07e0caecf7d913e067234c79cedd9bffe76","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","31.227297","40.739235","31.537291","65b927286cbb1107853397b94fa764401e3d45d6ad33ca83758bfc08a320623c","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6691_20020405","8","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_8.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_8_mask.tif","256","256","24","256","256","8","a988346cca7a50c8e61bfe9ed251e450e07c3d4752350c7d9286f34724dd7450","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","31.690611","41.535452","32.118173","a0090da122967e65d990db57f330542f02f678ad26dc953829998c5d134b0e9c","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6691_20020405","9","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_9.tif","DATASET/kaggle_3m/TCGA_FG_6691_20020405/TCGA_FG_6691_20020405_9_mask.tif","256","256","24","256","256","8","1309debad29276fd69fd22824bd4d5a1ba85a9d19204b46c3ebd2281d3eea188","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","31.880491","41.268844","32.96351","18a5a1e6246693ea3ac63a0eb0b9593ef19add38b05371f6f2925d8be5889be6","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6692_20020606","1","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_1.tif","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_1_mask.tif","256","256","24","256","256","8","050ba7f87b60174e0059ffc0d5cfce75923c510bd89386f1e4543a4790ec18ef","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","36.162535","45.741478","41.617111","d4e35eb503af65bee14d27fa1b53dda9db7752dbd24cc9c13affad2a5a219a70","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6692_20020606","10","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_10.tif","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_10_mask.tif","256","256","24","256","256","8","bfc00041c3e00d2084c1cc06c8cd60930ef100ac22e76c283f44d8a145d60702","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","30.338126","39.229697","39.959711","b92ab78f088deae4c139208a1af7a1796e4955156e653ce22e152fbcb7cd5153","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6692_20020606","11","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_11.tif","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_11_mask.tif","256","256","24","256","256","8","1e6799f1c5424556a378508061df51067464b9539db11a44681e43224e1ccb61","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","29.554524","38.761639","39.738773","60b645fbf3d45dad030870e9066149a209a944dc65221d1d6b2a6c840b97c1bc","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6692_20020606","12","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_12.tif","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_12_mask.tif","256","256","24","256","256","8","cfc5f3ab3141e96ad7ab72ce55a30974133ea076b1c90d3e47168b3e7ea7eb8a","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","29.687267","37.822515","38.926309","1d46bd0d1a5c398c02c6965518525ce2c2415f0af320bc82cf05a9ad781a0f61","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6692_20020606","13","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_13.tif","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_13_mask.tif","256","256","24","256","256","8","0712f678b66ddc725c9d0732a117884014637633791057bf26efbdfd59a4f0e7","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","28.293231","36.54831","37.731343","c9528bdfb9e9fcbbca4ade5f546af831905f5ec82d2b02f816f41fa358fb0d97","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6692_20020606","14","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_14.tif","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_14_mask.tif","256","256","24","256","256","8","42620e872ce6a1e24391566da11701ea8d790fb05464526ed0a02007b1297088","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","28.619761","35.610854","36.146252","6ce7076225d374c16b5eaae9b9592cc13980bb58d196370c4745025f64e0aa09","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
"TCGA_FG_6692_20020606","15","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_15.tif","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_15_mask.tif","256","256","24","256","256","8","1e3b8dd3d7367e46ed5a30c22f036310869198b5a1f0910e3efcb0b78580ee6b","994e40445d464b08b522e15d472da314b9603d8954413700d16cbef2f3c151ef","538","0.008209228515625","2","True","False","False","False","27.490142","35.402158","35.05206","76f36207138a88c9a667dfc884d63e56ca98884faeaca6302b8f153565bf7db1","3c48f8e6a090a3cd1020fd84216510b8a5d2b285c64eb2dca5111a38cd85dfb6"
"TCGA_FG_6692_20020606","16","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_16.tif","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_16_mask.tif","256","256","24","256","256","8","39819692e9e8ef23f108056ef54ca75289a8358f2298747426a4d57dd0f432fc","0eed3c579b1cf154e5ef5e8b37db1b9ff06e4b91034b86118844b37ca85c0a1b","896","0.013671875","2","True","False","False","False","28.118486","35.935492","34.899093","9cadd7e75ba58b5feeef15978bd4ece9ad11e86fd7ca2cf2d97feb6ad1c49783","48291caa5dde6f5678b4c5e01c3af02c834b8d71a085aac7a327d9ba3f69ace6"
"TCGA_FG_6692_20020606","17","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_17.tif","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_17_mask.tif","256","256","24","256","256","8","ff27ba7946117f8ea1909da41dbbbf2d008619f018deacd50bbae7983ed09c41","74eac5b0ba9827715781039cedb22d529778c3fc62c91afa989995e50154c676","911","0.0139007568359375","2","True","False","False","False","27.551512","36.113328","35.3302","bf71d56d6038ee69d7d13d06c8b74f26c09187a49a03e68b6c7dcacf8ca04c6c","05c15890d51f4c0ce24735aaaa9f5a86a619cf68005625648cd99885c105e11c"
"TCGA_FG_6692_20020606","18","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_18.tif","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_18_mask.tif","256","256","24","256","256","8","7ac9eb4c237210965bfe990bf6d0ef5ff14128091e6025e4d14089fe06981397","5365377d9eaded06cfa7b400e5283aae9aaac4ce902d33f8e54e12f28b6d2e76","1303","0.0198822021484375","2","True","False","False","False","28.178398","35.443362","35.208994","af19c421984cad7ac68fd5bf0cb2fb8cfabaa63066d8783bb54b66e146b25e4d","58137b870ac4aa636142852c85c4875866fc31c921df82a73c686fd690f129a2"
"TCGA_FG_6692_20020606","19","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_19.tif","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_19_mask.tif","256","256","24","256","256","8","de10ca655055ffc590d0e58fdbf5f9943f282ba37d14e04b7e181fa2bed87821","e7d15eec5a6b882062c60d402b8305951faa5dcf0911e89fdb6d1119c440cb10","1556","0.02374267578125","2","True","False","False","False","26.776956","35.158488","35.085434","4301ecccd1f49dd6b2060640c467a1e1a9511af2b2d986578b293bd27c8711d6","253cc90ae9636c413f27df8c49bc0075fa0522dc33b0bb9eef85a819826014d9"
"TCGA_FG_6692_20020606","2","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_2.tif","DATASET/kaggle_3m/TCGA_FG_6692_20020606/TCGA_FG_6692_20020606_2_mask.tif","256","256","24","256","256","8","bf9befc459f54bb132a4f8fe439e302868bbafd2cb1df1785fcbc80efd656ec7","de2f256064a0af797747c2b97505dc0b9f3df0de4f489eac731c23ae9ca9cc31","0","0","1","True","False","False","False","34.961483","45.504748","51.083628","5d6917357cea4c7b4050b30b82442eec451ff3f45bc0da6c2e5bea4a650efef1","ab7233e2b69e64b6862e0d38232a00875aa27e8e4c6188be9f29a6a8cef6aa60"
