"first_sample_id","first_split","first_class","first_source","first_image_path","second_sample_id","second_split","second_class","second_source","second_image_path","hamming_distance","pixel_correlation","mask_iou","transform","strong","likely_duplicate","full_pixel_correlation","full_image_mae","full_image_rmse","full_image_psnr","full_image_mismatch_pixels","full_mask_iou","full_mask_mismatch_pixels","full_verified_likely_duplicate"
"Pituitary tumor__enh_943","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_943.png","Pituitary tumor__enh_1581","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1581.png","7","0.999887","0.388889","flip_h","True","False","0.999572541","0.794823","1.163627","46.814531","152740","0.354746318","1577","False"
"Pituitary tumor__enh_947","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_947.png","Pituitary tumor__enh_1598","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1598.png","4","0.999933","0.723404","flip_h","True","False","0.999725442","0.664295","1.094975","47.342718","123664","0.797378277","541","False"
"Pituitary tumor__enh_956","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_956.png","Pituitary tumor__enh_1629","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1629.png","10","0.999895","0.92","flip_h","False","True","0.999643614","0.6129","1.022546","47.937144","118866","0.942857143","92","True"
"Pituitary tumor__enh_969","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_969.png","Pituitary tumor__enh_1471","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1471.png","7","0.999887","0.8125","flip_h","True","False","0.999607338","0.789158","1.154085","46.886045","152561","0.819900498","362","False"
"Pituitary tumor__enh_990","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_990.png","Pituitary tumor__enh_1246","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1246.png","3","0.999935","0.770833","flip_h","True","False","0.999714339","0.690502","1.129914","47.069892","125924","0.819633943","542","False"
"Pituitary tumor__enh_996","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_996.png","Pituitary tumor__enh_1271","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1271.png","8","0.99995","0.416667","flip_h","True","False","0.999813896","0.631012","1.050178","47.705542","120218","0.44239338","876","False"
"Pituitary tumor__enh_1000","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1000.png","Pituitary tumor__enh_1283","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1283.png","8","0.999907","0.882353","flip_h","True","False","0.999638543","0.824615","1.196569","46.572047","156126","0.926059513","82","True"
"Pituitary tumor__enh_1005","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1005.png","Pituitary tumor__enh_931","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_931.png","10","0.999945","0.7","flip_h","False","False","0.999802149","0.632488","1.055376","47.662657","120264","0.816326531","450","False"
"Pituitary tumor__enh_1029","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1029.png","Pituitary tumor__enh_1344","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1344.png","7","0.999935","0.75","flip_h","True","False","0.999746084","0.638706","1.060169","47.623301","121191","0.770970095","628","False"
"Pituitary tumor__enh_1032","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1032.png","Pituitary tumor__enh_949","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_949.png","10","0.999894","0.75","flip_h","False","False","0.999618659","0.804752","1.168098","46.781220","154927","0.809674861","240","False"
"Pituitary tumor__enh_1040","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1040.png","Pituitary tumor__enh_1374","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1374.png","3","0.999938","0.96875","flip_h","True","True","0.999759276","0.646275","1.078852","47.471567","120723","0.9361167","127","True"
"Pituitary tumor__enh_1046","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1046.png","Pituitary tumor__enh_1977","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1977.png","10","0.999882","0.7","flip_h","False","False","0.999547266","0.885624","1.225463","46.364802","169415","0.755154639","285","False"
"Pituitary tumor__enh_1063","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1063.png","Pituitary tumor__enh_1754","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1754.png","6","0.999919","0.837209","flip_h","True","False","0.999679446","0.847935","1.224619","46.370786","158926","0.874277457","348","False"
"Pituitary tumor__enh_1071","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1071.png","Pituitary tumor__enh_1696","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1696.png","9","0.999865","0.94382","flip_h","False","True","0.999505378","0.828621","1.184093","46.663086","159623","0.943236074","321","True"
"Pituitary tumor__enh_1082","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1082.png","Pituitary tumor__enh_1871","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1871.png","12","0.999889","0.9","flip_h","False","True","0.999573656","0.869587","1.217593","46.420761","166190","0.87823186","146","False"
"Pituitary tumor__enh_1102","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1102.png","Pituitary tumor__enh_1706","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1706.png","6","0.999893","1","flip_h","True","True","0.999581282","0.852516","1.245634","46.222991","157143","0.915970516","171","True"
"Pituitary tumor__enh_1104","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1104.png","Pituitary tumor__enh_1711","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1711.png","8","0.999876","0.882353","flip_h","True","False","0.999509747","0.887234","1.236479","46.287067","168260","0.911290323","110","True"
"Pituitary tumor__enh_1109","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1109.png","Pituitary tumor__enh_1723","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1723.png","9","0.999905","0.846154","flip_h","False","False","0.999623273","0.819977","1.191957","46.605593","155305","0.879851301","808","False"
"Pituitary tumor__enh_1117","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1117.png","Pituitary tumor__enh_1642","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1642.png","12","0.99994","0.944444","flip_h","False","True","0.999760282","0.814484","1.185565","46.652299","155355","0.923639318","94","True"
"Pituitary tumor__enh_1118","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1118.png","Pituitary tumor__enh_1646","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1646.png","6","0.999925","0.481481","flip_h","True","False","0.999729072","0.768063","1.129391","47.073917","150251","0.498729352","789","False"
"Pituitary tumor__enh_1123","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1123.png","Pituitary tumor__enh_1667","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1667.png","11","0.999922","0.917808","flip_h","False","True","0.999688666","0.830574","1.207723","46.491456","156721","0.935215583","296","True"
"Pituitary tumor__enh_1140","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1140.png","Pituitary tumor__enh_2326","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2326.png","8","0.999908","0.928571","flip_h","True","True","0.999691257","0.817871","1.152923","46.894798","162212","0.964964592","188","True"
"Pituitary tumor__enh_1146","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1146.png","Pituitary tumor__enh_2345","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2345.png","5","0.999907","0.807018","flip_h","True","False","0.999712418","0.824921","1.14861","46.927350","164684","0.768315261","876","False"
"Pituitary tumor__enh_1155","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1155.png","Pituitary tumor__enh_2370","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2370.png","10","0.999867","0.724138","flip_h","False","False","0.99953985","0.895695","1.240889","46.256143","171104","0.655605832","685","False"
"Pituitary tumor__enh_1161","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1161.png","Pituitary tumor__enh_2388","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2388.png","12","0.999897","1","flip_h","False","True","0.999683874","0.807709","1.138409","47.004838","161525","0.930781759","85","True"
"Pituitary tumor__enh_1169","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1169.png","Pituitary tumor__enh_2259","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2259.png","8","0.999939","0.785714","flip_h","True","False","0.999779388","0.843555","1.166899","46.790141","167522","0.871410737","103","False"
"Pituitary tumor__enh_1172","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1172.png","Pituitary tumor__enh_2271","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2271.png","9","0.999814","0.6875","flip_h","False","False","0.999365562","0.833649","1.18261","46.673970","162686","0.763374486","230","False"
"Pituitary tumor__enh_1174","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1174.png","Pituitary tumor__enh_2279","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2279.png","8","0.999842","0.84","flip_h","True","False","0.999471704","0.871323","1.213081","46.453008","167935","0.892466194","167","False"
"Pituitary tumor__enh_1177","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1177.png","Pituitary tumor__enh_2289","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2289.png","8","0.999839","0.593407","flip_h","True","False","0.999529304","0.800053","1.131696","47.056211","160377","0.593232044","2356","False"
"Pituitary tumor__enh_1185","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1185.png","Pituitary tumor__enh_2317","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2317.png","4","0.999894","0.58209","flip_h","True","False","0.999593616","0.879627","1.231533","46.321881","167244","0.673145295","1379","False"
"Pituitary tumor__enh_1188","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1188.png","Pituitary tumor__enh_2157","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2157.png","6","0.999918","0.945813","flip_h","True","True","0.999725485","0.80637","1.136392","47.020244","161264","0.956541769","566","True"
"Pituitary tumor__enh_1190","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1190.png","Pituitary tumor__enh_2164","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2164.png","4","0.999861","0.959459","flip_h","True","True","0.999502033","0.898472","1.247157","46.212380","170211","0.936695724","305","True"
"Pituitary tumor__enh_1191","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1191.png","Pituitary tumor__enh_2168","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2168.png","11","0.999894","0.235294","flip_h","False","False","0.999622517","0.88448","1.231264","46.323782","168820","0.302262443","771","False"
"Pituitary tumor__enh_1192","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1192.png","Pituitary tumor__enh_2172","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2172.png","12","0.999887","0.961538","flip_h","False","True","0.999591188","0.868343","1.215153","46.438184","166061","0.923778851","142","True"
"Pituitary tumor__enh_1193","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1193.png","Pituitary tumor__enh_2176","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2176.png","11","0.999846","0.833333","flip_h","False","False","0.999562296","0.811024","1.137314","47.013194","162215","0.887149918","137","False"
"Pituitary tumor__enh_1198","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1198.png","Pituitary tumor__enh_2195","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_2195.png","9","0.999892","0.909091","flip_h","False","True","0.999650812","0.798996","1.130595","47.064666","160117","0.916787265","345","True"
"Pituitary tumor__enh_1203","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1203.png","Pituitary tumor__enh_2207","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_2207.png","12","0.999935","0.7","flip_h","False","False","0.999773853","0.811501","1.14873","46.926446","160736","0.88028169","68","False"
"Pituitary tumor__enh_1233","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1233.png","Pituitary tumor__enh_1431","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1431.png","6","0.99993","0.961538","flip_h","True","True","0.999791069","0.576122","0.963659","48.452337","116151","0.955921246","150","True"
"Pituitary tumor__enh_1235","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1235.png","Pituitary tumor__enh_1437","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1437.png","11","0.999894","0.873563","flip_h","False","False","0.999681638","0.59507","0.979324","48.312274","119379","0.873565312","694","False"
"Pituitary tumor__enh_1240","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1240.png","Pituitary tumor__enh_1537","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1537.png","7","0.999936","0.867925","flip_h","True","False","0.999702154","0.713284","1.171541","46.755652","127252","0.87703222","416","False"
"Pituitary tumor__enh_1257","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1257.png","Pituitary tumor__enh_1636","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1636.png","9","0.999937","0.731707","flip_h","False","False","0.999780058","0.592384","1.003116","48.103784","115108","0.769094139","650","False"
"Pituitary tumor__enh_1262","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1262.png","Pituitary tumor__enh_1422","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1422.png","10","0.999937","1","flip_h","False","True","0.99977644","0.621925","1.035808","47.825216","119674","0.912273476","213","True"
"Pituitary tumor__enh_1270","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1270.png","Pituitary tumor__enh_1499","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1499.png","9","0.999906","0.894737","flip_h","False","False","0.999637601","0.677223","1.102248","47.285218","125793","0.86676876","174","False"
"Pituitary tumor__enh_1273","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1273.png","Pituitary tumor__enh_1500","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1500.png","9","0.999951","0.875","flip_h","False","False","0.999815383","0.64579","1.059645","47.627592","122979","0.8101029","203","False"
"Pituitary tumor__enh_1292","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1292.png","Pituitary tumor__enh_1004","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1004.png","8","0.999938","0.870968","flip_h","True","False","0.999776215","0.639473","1.052109","47.689588","122618","0.917355372","160","True"
"Pituitary tumor__enh_1298","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1298.png","Pituitary tumor__enh_1531","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1531.png","11","0.999913","0.909091","flip_h","False","True","0.999685245","0.8139","1.171948","46.752635","157327","0.868421053","100","False"
"Pituitary tumor__enh_1302","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1302.png","Pituitary tumor__enh_1535","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1535.png","8","0.999937","0.961538","flip_h","True","True","0.999791333","0.629238","1.040169","47.788727","121656","0.901334881","170","True"
"Pituitary tumor__enh_1310","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1310.png","Pituitary tumor__enh_1546","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1546.png","10","0.99993","0.451613","flip_h","False","False","0.999728649","0.813374","1.175299","46.727834","156296","0.433035714","1143","False"
"Pituitary tumor__enh_1324","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1324.png","Pituitary tumor__enh_1571","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1571.png","7","0.999913","0.73913","flip_h","True","False","0.999689284","0.799679","1.159911","46.842308","155409","0.774204947","639","False"
"Pituitary tumor__enh_1330","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1330.png","Pituitary tumor__enh_1577","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1577.png","11","0.99994","0.571429","flip_h","False","False","0.99977639","0.64077","1.062855","47.601320","120938","0.663019694","616","False"
"Pituitary tumor__enh_1332","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1332.png","Pituitary tumor__enh_193","val","Pituitary tumor","original","Pituitary tumor/enh_193.png","12","0.981864","0.647059","identity","False","False","0.973919494","20.703075","30.958635","18.315168","260767","0.708566108","313","False"
"Pituitary tumor__enh_1334","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1334.png","Pituitary tumor__enh_1582","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1582.png","11","0.999922","0.45283","flip_h","False","False","0.999699785","0.649139","1.080193","47.460777","121106","0.410168523","2065","False"
"Pituitary tumor__enh_1336","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1336.png","Pituitary tumor__enh_1584","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1584.png","11","0.99993","0.690476","flip_h","False","False","0.999741677","0.668537","1.090979","47.374476","126510","0.690485145","823","False"
"Pituitary tumor__enh_1339","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1339.png","Pituitary tumor__enh_1587","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1587.png","12","0.999932","0.972973","flip_h","False","True","0.99974197","0.655849","1.074576","47.506064","124348","0.924279835","184","True"
"Pituitary tumor__enh_1345","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1345.png","Pituitary tumor__enh_1597","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1597.png","1","0.999926","0.84","flip_h","True","False","0.999710169","0.650772","1.07758","47.481813","122158","0.817912414","553","False"
"Pituitary tumor__enh_1346","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1346.png","Pituitary tumor__enh_223","test","Pituitary tumor","original","Pituitary tumor/enh_223.png","12","0.985644","0.733333","identity","False","False","0.976618116","20.779663","29.963917","18.598832","260860","0.676669894","334","False"
"Pituitary tumor__enh_1351","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1351.png","Pituitary tumor__enh_1604","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1604.png","11","0.999884","0.902439","flip_h","False","True","0.999593095","0.809807","1.165078","46.803704","157195","0.896720694","274","False"
"Pituitary tumor__enh_1353","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1353.png","Pituitary tumor__enh_1606","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1606.png","9","0.999895","0.954545","flip_h","False","True","0.999624171","0.788467","1.150793","46.910856","153185","0.923179693","115","True"
"Pituitary tumor__enh_1355","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1355.png","Pituitary tumor__enh_1608","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1608.png","11","0.999889","0.823529","flip_h","False","False","0.99960443","0.807808","1.164682","46.806659","156644","0.851042701","150","False"
"Pituitary tumor__enh_1361","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1361.png","Pituitary tumor__enh_1614","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1614.png","11","0.999934","0.967742","flip_h","False","True","0.999748005","0.656891","1.07263","47.521803","124410","0.957932083","83","True"
"Pituitary tumor__enh_1363","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1363.png","Pituitary tumor__enh_1616","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1616.png","7","0.999943","0.765957","flip_h","True","False","0.999808438","0.633617","1.032339","47.854359","124443","0.720102597","873","False"
"Pituitary tumor__enh_1364","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1364.png","Pituitary tumor__enh_1617","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1617.png","7","0.999944","0.684211","flip_h","True","False","0.999812771","0.618992","1.016344","47.989989","121784","0.850708924","179","False"
"Pituitary tumor__enh_1368","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1368.png","Pituitary tumor__enh_1622","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1622.png","11","0.999924","0.934426","flip_h","False","True","0.999771691","0.611286","1.001694","48.116100","122149","0.973449068","104","True"
"Pituitary tumor__enh_1372","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1372.png","Pituitary tumor__enh_1039","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1039.png","11","0.999933","0.893617","flip_h","False","False","0.999748043","0.805702","1.172666","46.747319","154852","0.963054187","105","True"
"Pituitary tumor__enh_1375","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1375.png","Pituitary tumor__enh_1630","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1630.png","8","0.999918","0.897436","flip_h","True","False","0.999709869","0.630573","1.049719","47.709344","120718","0.902818679","231","True"
"Pituitary tumor__enh_1376","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1376.png","Pituitary tumor__enh_1631","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1631.png","7","0.999938","0.8","flip_h","True","False","0.999772266","0.635437","1.056343","47.654707","120858","0.838561271","386","False"
"Pituitary tumor__enh_1382","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1382.png","Pituitary tumor__enh_1434","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1434.png","5","0.999919","0.316667","flip_h","True","False","0.999679508","0.835957","1.206685","46.498924","158235","0.283856159","2808","False"
"Pituitary tumor__enh_1388","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1388.png","Pituitary tumor__enh_976","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_976.png","9","0.999929","0.627907","flip_h","False","False","0.999734774","0.79953","1.172418","46.749150","152798","0.62614841","1058","False"
"Pituitary tumor__enh_1395","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1395.png","Pituitary tumor__enh_1450","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1450.png","4","0.999894","0.96","flip_h","True","True","0.999675523","0.583267","0.979947","48.306750","116261","0.959367246","131","True"
"Pituitary tumor__enh_1409","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1409.png","Pituitary tumor__enh_984","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_984.png","5","0.999843","0.7","flip_h","True","False","0.999488017","0.957649","1.325126","45.685661","172863","0.85467128","168","False"
"Pituitary tumor__enh_1416","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1416.png","Pituitary tumor__enh_1472","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1472.png","7","0.999909","0.75","flip_h","True","False","0.999673875","0.814312","1.185396","46.653537","155181","0.823458283","146","False"
"Pituitary tumor__enh_1423","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1423.png","Pituitary tumor__enh_1264","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1264.png","5","0.999924","0.772727","flip_h","True","False","0.999708861","0.653988","1.074742","47.504716","123199","0.888888889","152","False"
"Pituitary tumor__enh_1429","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1429.png","Pituitary tumor__enh_1231","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1231.png","8","0.999941","0.945946","flip_h","True","True","0.999808442","0.6049","0.998647","48.142566","119932","0.922822947","187","True"
"Pituitary tumor__enh_1430","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1430.png","Pituitary tumor__enh_1232","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1232.png","4","0.999925","0.960784","flip_h","True","True","0.999764938","0.578808","0.973834","48.361104","115049","0.967238212","107","True"
"Pituitary tumor__enh_1436","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1436.png","Pituitary tumor__enh_1384","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1384.png","4","0.999914","0.877551","flip_h","True","False","0.999689914","0.785278","1.157025","46.863948","151390","0.93245366","215","True"
"Pituitary tumor__enh_1451","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1451.png","Pituitary tumor__enh_1396","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1396.png","8","0.999911","0.857143","flip_h","True","False","0.999722227","0.595715","0.991913","48.201336","118140","0.864421416","314","False"
"Pituitary tumor__enh_1468","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1468.png","Pituitary tumor__enh_968","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_968.png","6","0.999932","0.875","flip_h","True","False","0.999753972","0.625645","1.032453","47.853395","121405","0.933467742","132","True"
"Pituitary tumor__enh_1492","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1492.png","Pituitary tumor__enh_1225","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1225.png","9","0.999922","0.954545","flip_h","False","True","0.999720816","0.792702","1.167299","46.787161","151700","0.937138728","87","True"
"Pituitary tumor__enh_1493","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1493.png","Pituitary tumor__enh_1226","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1226.png","12","0.999919","0.95","flip_h","False","True","0.999717146","0.802429","1.167126","46.788450","154535","0.923622047","97","True"
"Pituitary tumor__enh_1498","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1498.png","Pituitary tumor__enh_923","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_923.png","2","0.999857","1","flip_h","True","True","0.99947424","0.647419","1.065886","47.576591","122043","0.950941244","86","True"
"Pituitary tumor__enh_1501","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1501.png","Pituitary tumor__enh_1238","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1238.png","9","0.999886","0.9","flip_h","False","True","0.999575547","0.820797","1.195534","46.579563","155085","0.936213161","158","True"
"Pituitary tumor__enh_1514","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1514.png","Pituitary tumor__enh_1284","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1284.png","6","0.999897","0.73913","flip_h","True","False","0.999596835","0.824978","1.201502","46.536313","155454","0.727039178","425","False"
"Pituitary tumor__enh_1525","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1525.png","Pituitary tumor__enh_1294","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1294.png","4","0.999897","1","flip_h","True","True","0.999676377","0.63401","1.031575","47.860783","124128","0.911975435","172","True"
"Pituitary tumor__enh_1555","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1555.png","Pituitary tumor__enh_1315","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1315.png","6","0.999938","0.5","flip_h","True","False","0.999750923","0.661957","1.095694","47.337015","123016","0.508607199","314","False"
"Pituitary tumor__enh_1559","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1559.png","Pituitary tumor__enh_1318","val","Pituitary tumor","brisc2025","Pituitary tumor/enh_1318.png","5","0.999948","0.961905","flip_h","True","True","0.999806907","0.605648","1.015912","47.993679","116735","0.94990451","341","True"
"Pituitary tumor__enh_1560","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1560.png","Pituitary tumor__enh_1319","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1319.png","3","0.999948","0.969388","flip_h","True","True","0.999818122","0.611206","1.01818","47.974316","118543","0.972477064","171","True"
"Pituitary tumor__enh_1570","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1570.png","Pituitary tumor__enh_1378","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1378.png","6","0.999931","0.381818","flip_h","True","False","0.99971508","0.777222","1.16549","46.800629","147328","0.377585243","2227","False"
"Pituitary tumor__enh_1575","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1575.png","Pituitary tumor__enh_941","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_941.png","6","0.999937","0.789474","flip_h","True","False","0.999765182","0.63969","1.061241","47.614524","120867","0.899920572","126","False"
"Pituitary tumor__enh_1576","train","Pituitary tumor","brisc2025","Pituitary tumor/enh_1576.png","Pituitary tumor__enh_1329","test","Pituitary tumor","brisc2025","Pituitary tumor/enh_1329.png","7","0.999934","0.541667","flip_h","True","False","0.999753823","0.656765","1.075392","47.499470","124511","0.497601918","838","False"
