"component_id","component_size","crosses_splits","splits","sample_id","split","tumor_type"
"Pituitary tumor__enh_1413","2","False","train","Pituitary tumor__enh_1413","train","Pituitary tumor"
"Pituitary tumor__enh_1413","2","False","train","Pituitary tumor__enh_1469","train","Pituitary tumor"
"Pituitary tumor__enh_1468","2","True","train,val","Pituitary tumor__enh_1468","train","Pituitary tumor"
"Pituitary tumor__enh_1468","2","True","train,val","Pituitary tumor__enh_968","val","Pituitary tumor"
"Pituitary tumor__enh_1498","2","True","test,train","Pituitary tumor__enh_1498","train","Pituitary tumor"
"Pituitary tumor__enh_1498","2","True","test,train","Pituitary tumor__enh_923","test","Pituitary tumor"
"Pituitary tumor__enh_930","2","True","test,train","Pituitary tumor__enh_1523","test","Pituitary tumor"
"Pituitary tumor__enh_930","2","True","test,train","Pituitary tumor__enh_930","train","Pituitary tumor"
"Pituitary tumor__enh_954","2","False","train","Pituitary tumor__enh_1621","train","Pituitary tumor"
"Pituitary tumor__enh_954","2","False","train","Pituitary tumor__enh_954","train","Pituitary tumor"
"Pituitary tumor__enh_956","2","True","train,val","Pituitary tumor__enh_1629","val","Pituitary tumor"
"Pituitary tumor__enh_956","2","True","train,val","Pituitary tumor__enh_956","train","Pituitary tumor"
"Pituitary tumor__enh_1647","2","True","train,val","Pituitary tumor__enh_1647","train","Pituitary tumor"
"Pituitary tumor__enh_1647","2","True","train,val","Pituitary tumor__enh_2100","val","Pituitary tumor"
"Pituitary tumor__enh_1648","2","False","train","Pituitary tumor__enh_1648","train","Pituitary tumor"
"Pituitary tumor__enh_1648","2","False","train","Pituitary tumor__enh_2101","train","Pituitary tumor"
"Pituitary tumor__enh_1649","2","True","test,val","Pituitary tumor__enh_1649","val","Pituitary tumor"
"Pituitary tumor__enh_1649","2","True","test,val","Pituitary tumor__enh_2102","test","Pituitary tumor"
"Pituitary tumor__enh_1651","2","True","test,train","Pituitary tumor__enh_1651","train","Pituitary tumor"
"Pituitary tumor__enh_1651","2","True","test,train","Pituitary tumor__enh_2103","test","Pituitary tumor"
"Pituitary tumor__enh_1662","2","True","train,val","Pituitary tumor__enh_1662","train","Pituitary tumor"
"Pituitary tumor__enh_1662","2","True","train,val","Pituitary tumor__enh_2107","val","Pituitary tumor"
"Pituitary tumor__enh_1663","2","False","val","Pituitary tumor__enh_1663","val","Pituitary tumor"
"Pituitary tumor__enh_1663","2","False","val","Pituitary tumor__enh_2108","val","Pituitary tumor"
"Pituitary tumor__enh_1664","2","True","train,val","Pituitary tumor__enh_1664","train","Pituitary tumor"
"Pituitary tumor__enh_1664","2","True","train,val","Pituitary tumor__enh_2111","val","Pituitary tumor"
"Pituitary tumor__enh_1666","2","False","train","Pituitary tumor__enh_1666","train","Pituitary tumor"
"Pituitary tumor__enh_1666","2","False","train","Pituitary tumor__enh_2112","train","Pituitary tumor"
"Pituitary tumor__enh_1669","2","False","train","Pituitary tumor__enh_1669","train","Pituitary tumor"
"Pituitary tumor__enh_1669","2","False","train","Pituitary tumor__enh_2114","train","Pituitary tumor"
"Pituitary tumor__enh_2015","2","True","train,val","Pituitary tumor__enh_1671","val","Pituitary tumor"
"Pituitary tumor__enh_2015","2","True","train,val","Pituitary tumor__enh_2015","train","Pituitary tumor"
"Pituitary tumor__enh_1957","2","True","test,train","Pituitary tumor__enh_1674","test","Pituitary tumor"
"Pituitary tumor__enh_1957","2","True","test,train","Pituitary tumor__enh_1957","train","Pituitary tumor"
"Pituitary tumor__enh_1680","2","False","train","Pituitary tumor__enh_1680","train","Pituitary tumor"
"Pituitary tumor__enh_1680","2","False","train","Pituitary tumor__enh_2024","train","Pituitary tumor"
"Pituitary tumor__enh_1683","2","False","train","Pituitary tumor__enh_1683","train","Pituitary tumor"
"Pituitary tumor__enh_1683","2","False","train","Pituitary tumor__enh_2027","train","Pituitary tumor"
"Pituitary tumor__enh_1687","2","True","test,train","Pituitary tumor__enh_1687","train","Pituitary tumor"
"Pituitary tumor__enh_1687","2","True","test,train","Pituitary tumor__enh_2032","test","Pituitary tumor"
"Pituitary tumor__enh_1688","2","True","test,train","Pituitary tumor__enh_1688","train","Pituitary tumor"
"Pituitary tumor__enh_1688","2","True","test,train","Pituitary tumor__enh_2033","test","Pituitary tumor"
"Pituitary tumor__enh_1690","2","False","train","Pituitary tumor__enh_1690","train","Pituitary tumor"
"Pituitary tumor__enh_1690","2","False","train","Pituitary tumor__enh_2034","train","Pituitary tumor"
"Pituitary tumor__enh_1691","2","True","test,train","Pituitary tumor__enh_1691","train","Pituitary tumor"
"Pituitary tumor__enh_1691","2","True","test,train","Pituitary tumor__enh_2035","test","Pituitary tumor"
"Pituitary tumor__enh_1717","2","False","train","Pituitary tumor__enh_1717","train","Pituitary tumor"
"Pituitary tumor__enh_1717","2","False","train","Pituitary tumor__enh_1960","train","Pituitary tumor"
"Pituitary tumor__enh_1719","2","False","train","Pituitary tumor__enh_1719","train","Pituitary tumor"
"Pituitary tumor__enh_1719","2","False","train","Pituitary tumor__enh_2064","train","Pituitary tumor"
"Pituitary tumor__enh_1721","2","True","train,val","Pituitary tumor__enh_1721","train","Pituitary tumor"
"Pituitary tumor__enh_1721","2","True","train,val","Pituitary tumor__enh_2068","val","Pituitary tumor"
"Pituitary tumor__enh_1737","2","False","train","Pituitary tumor__enh_1737","train","Pituitary tumor"
"Pituitary tumor__enh_1737","2","False","train","Pituitary tumor__enh_2082","train","Pituitary tumor"
"Pituitary tumor__enh_1744","2","False","train","Pituitary tumor__enh_1744","train","Pituitary tumor"
"Pituitary tumor__enh_1744","2","False","train","Pituitary tumor__enh_2089","train","Pituitary tumor"
"Pituitary tumor__enh_1749","2","False","train","Pituitary tumor__enh_1749","train","Pituitary tumor"
"Pituitary tumor__enh_1749","2","False","train","Pituitary tumor__enh_1972","train","Pituitary tumor"
"Pituitary tumor__enh_1758","2","False","train","Pituitary tumor__enh_1758","train","Pituitary tumor"
"Pituitary tumor__enh_1758","2","False","train","Pituitary tumor__enh_2001","train","Pituitary tumor"
"Pituitary tumor__enh_1760","2","True","test,train","Pituitary tumor__enh_1760","train","Pituitary tumor"
"Pituitary tumor__enh_1760","2","True","test,train","Pituitary tumor__enh_2023","test","Pituitary tumor"
"Pituitary tumor__enh_2031","2","True","train,val","Pituitary tumor__enh_1761","val","Pituitary tumor"
"Pituitary tumor__enh_2031","2","True","train,val","Pituitary tumor__enh_2031","train","Pituitary tumor"
"Pituitary tumor__enh_1829","2","False","train","Pituitary tumor__enh_1829","train","Pituitary tumor"
"Pituitary tumor__enh_1829","2","False","train","Pituitary tumor__enh_1927","train","Pituitary tumor"
"Pituitary tumor__enh_1928","2","True","test,train","Pituitary tumor__enh_1830","test","Pituitary tumor"
"Pituitary tumor__enh_1928","2","True","test,train","Pituitary tumor__enh_1928","train","Pituitary tumor"
"Pituitary tumor__enh_1951","2","True","train,val","Pituitary tumor__enh_1850","val","Pituitary tumor"
"Pituitary tumor__enh_1951","2","True","train,val","Pituitary tumor__enh_1951","train","Pituitary tumor"
"Pituitary tumor__enh_1986","2","True","test,train","Pituitary tumor__enh_1869","test","Pituitary tumor"
"Pituitary tumor__enh_1986","2","True","test,train","Pituitary tumor__enh_1986","train","Pituitary tumor"
"Pituitary tumor__enh_2000","2","True","test,train","Pituitary tumor__enh_1880","test","Pituitary tumor"
"Pituitary tumor__enh_2000","2","True","test,train","Pituitary tumor__enh_2000","train","Pituitary tumor"
"Pituitary tumor__enh_1882","2","True","train,val","Pituitary tumor__enh_1882","train","Pituitary tumor"
"Pituitary tumor__enh_1882","2","True","train,val","Pituitary tumor__enh_2002","val","Pituitary tumor"
"Pituitary tumor__enh_1888","2","True","train,val","Pituitary tumor__enh_1888","train","Pituitary tumor"
"Pituitary tumor__enh_1888","2","True","train,val","Pituitary tumor__enh_2007","val","Pituitary tumor"
"Pituitary tumor__enh_1890","2","False","train","Pituitary tumor__enh_1890","train","Pituitary tumor"
"Pituitary tumor__enh_1890","2","False","train","Pituitary tumor__enh_2008","train","Pituitary tumor"
"Pituitary tumor__enh_2637","2","True","test,train","Pituitary tumor__enh_2136","test","Pituitary tumor"
"Pituitary tumor__enh_2637","2","True","test,train","Pituitary tumor__enh_2637","train","Pituitary tumor"
"Pituitary tumor__enh_2140","2","True","test,train","Pituitary tumor__enh_2140","train","Pituitary tumor"
"Pituitary tumor__enh_2140","2","True","test,train","Pituitary tumor__enh_2640","test","Pituitary tumor"
"Pituitary tumor__enh_2142","2","False","train","Pituitary tumor__enh_2142","train","Pituitary tumor"
"Pituitary tumor__enh_2142","2","False","train","Pituitary tumor__enh_2641","train","Pituitary tumor"
"Pituitary tumor__enh_2143","2","True","test,train","Pituitary tumor__enh_2143","train","Pituitary tumor"
"Pituitary tumor__enh_2143","2","True","test,train","Pituitary tumor__enh_2642","test","Pituitary tumor"
"Pituitary tumor__enh_2146","2","False","train","Pituitary tumor__enh_2146","train","Pituitary tumor"
"Pituitary tumor__enh_2146","2","False","train","Pituitary tumor__enh_2147","train","Pituitary tumor"
"Pituitary tumor__enh_2156","2","False","train","Pituitary tumor__enh_2156","train","Pituitary tumor"
"Pituitary tumor__enh_2156","2","False","train","Pituitary tumor__enh_2559","train","Pituitary tumor"
"Pituitary tumor__enh_2560","2","True","train,val","Pituitary tumor__enh_2158","val","Pituitary tumor"
"Pituitary tumor__enh_2560","2","True","train,val","Pituitary tumor__enh_2560","train","Pituitary tumor"
"Pituitary tumor__enh_2561","2","True","train,val","Pituitary tumor__enh_2159","val","Pituitary tumor"
"Pituitary tumor__enh_2561","2","True","train,val","Pituitary tumor__enh_2561","train","Pituitary tumor"
"Pituitary tumor__enh_2160","2","False","train","Pituitary tumor__enh_2160","train","Pituitary tumor"
"Pituitary tumor__enh_2160","2","False","train","Pituitary tumor__enh_2562","train","Pituitary tumor"
"Pituitary tumor__enh_2564","2","True","train,val","Pituitary tumor__enh_2162","val","Pituitary tumor"
"Pituitary tumor__enh_2564","2","True","train,val","Pituitary tumor__enh_2564","train","Pituitary tumor"
"Pituitary tumor__enh_2163","2","False","train","Pituitary tumor__enh_2163","train","Pituitary tumor"
"Pituitary tumor__enh_2163","2","False","train","Pituitary tumor__enh_2565","train","Pituitary tumor"
"Pituitary tumor__enh_2165","2","False","train","Pituitary tumor__enh_2165","train","Pituitary tumor"
"Pituitary tumor__enh_2165","2","False","train","Pituitary tumor__enh_2566","train","Pituitary tumor"
"Pituitary tumor__enh_2166","2","True","test,train","Pituitary tumor__enh_2166","train","Pituitary tumor"
"Pituitary tumor__enh_2166","2","True","test,train","Pituitary tumor__enh_2567","test","Pituitary tumor"
"Pituitary tumor__enh_2579","2","True","train,val","Pituitary tumor__enh_2182","val","Pituitary tumor"
"Pituitary tumor__enh_2579","2","True","train,val","Pituitary tumor__enh_2579","train","Pituitary tumor"
"Pituitary tumor__enh_2185","2","True","test,train","Pituitary tumor__enh_2185","train","Pituitary tumor"
"Pituitary tumor__enh_2185","2","True","test,train","Pituitary tumor__enh_2581","test","Pituitary tumor"
"Pituitary tumor__enh_2194","2","False","train","Pituitary tumor__enh_2194","train","Pituitary tumor"
"Pituitary tumor__enh_2194","2","False","train","Pituitary tumor__enh_2589","train","Pituitary tumor"
"Pituitary tumor__enh_2202","2","False","train","Pituitary tumor__enh_2202","train","Pituitary tumor"
"Pituitary tumor__enh_2202","2","False","train","Pituitary tumor__enh_2599","train","Pituitary tumor"
"Pituitary tumor__enh_2203","2","False","train","Pituitary tumor__enh_2203","train","Pituitary tumor"
"Pituitary tumor__enh_2203","2","False","train","Pituitary tumor__enh_2600","train","Pituitary tumor"
"Pituitary tumor__enh_2205","2","True","test,train","Pituitary tumor__enh_2205","train","Pituitary tumor"
"Pituitary tumor__enh_2205","2","True","test,train","Pituitary tumor__enh_2602","test","Pituitary tumor"
"Pituitary tumor__enh_2206","2","False","train","Pituitary tumor__enh_2206","train","Pituitary tumor"
"Pituitary tumor__enh_2206","2","False","train","Pituitary tumor__enh_2603","train","Pituitary tumor"
"Pituitary tumor__enh_2212","2","False","train","Pituitary tumor__enh_2212","train","Pituitary tumor"
"Pituitary tumor__enh_2212","2","False","train","Pituitary tumor__enh_2608","train","Pituitary tumor"
"Pituitary tumor__enh_2610","2","True","test,train","Pituitary tumor__enh_2214","test","Pituitary tumor"
"Pituitary tumor__enh_2610","2","True","test,train","Pituitary tumor__enh_2610","train","Pituitary tumor"
"Pituitary tumor__enh_2611","2","True","test,train","Pituitary tumor__enh_2216","test","Pituitary tumor"
"Pituitary tumor__enh_2611","2","True","test,train","Pituitary tumor__enh_2611","train","Pituitary tumor"
"Pituitary tumor__enh_2218","2","False","train","Pituitary tumor__enh_2218","train","Pituitary tumor"
"Pituitary tumor__enh_2218","2","False","train","Pituitary tumor__enh_2613","train","Pituitary tumor"
"Pituitary tumor__enh_2225","2","True","test,train","Pituitary tumor__enh_2225","train","Pituitary tumor"
"Pituitary tumor__enh_2225","2","True","test,train","Pituitary tumor__enh_2620","test","Pituitary tumor"
"Pituitary tumor__enh_2230","2","True","test,train","Pituitary tumor__enh_2230","train","Pituitary tumor"
"Pituitary tumor__enh_2230","2","True","test,train","Pituitary tumor__enh_2625","test","Pituitary tumor"
"Pituitary tumor__enh_2241","2","False","train","Pituitary tumor__enh_2241","train","Pituitary tumor"
"Pituitary tumor__enh_2241","2","False","train","Pituitary tumor__enh_2633","train","Pituitary tumor"
"Pituitary tumor__enh_2634","2","True","test,train","Pituitary tumor__enh_2242","test","Pituitary tumor"
"Pituitary tumor__enh_2634","2","True","test,train","Pituitary tumor__enh_2634","train","Pituitary tumor"
"Pituitary tumor__enh_2245","2","True","train,val","Pituitary tumor__enh_2245","train","Pituitary tumor"
"Pituitary tumor__enh_2245","2","True","train,val","Pituitary tumor__enh_2636","val","Pituitary tumor"
"Pituitary tumor__enh_2253","2","True","train,val","Pituitary tumor__enh_2253","train","Pituitary tumor"
"Pituitary tumor__enh_2253","2","True","train,val","Pituitary tumor__enh_2498","val","Pituitary tumor"
"Pituitary tumor__enh_2254","2","True","test,val","Pituitary tumor__enh_2254","val","Pituitary tumor"
"Pituitary tumor__enh_2254","2","True","test,val","Pituitary tumor__enh_2499","test","Pituitary tumor"
"Pituitary tumor__enh_2513","2","True","train,val","Pituitary tumor__enh_2273","val","Pituitary tumor"
"Pituitary tumor__enh_2513","2","True","train,val","Pituitary tumor__enh_2513","train","Pituitary tumor"
"Pituitary tumor__enh_2514","2","True","test,train","Pituitary tumor__enh_2274","test","Pituitary tumor"
"Pituitary tumor__enh_2514","2","True","test,train","Pituitary tumor__enh_2514","train","Pituitary tumor"
"Pituitary tumor__enh_2527","2","True","test,train","Pituitary tumor__enh_2290","test","Pituitary tumor"
"Pituitary tumor__enh_2527","2","True","test,train","Pituitary tumor__enh_2527","train","Pituitary tumor"
"Pituitary tumor__enh_2292","2","False","train","Pituitary tumor__enh_2292","train","Pituitary tumor"
"Pituitary tumor__enh_2292","2","False","train","Pituitary tumor__enh_2529","train","Pituitary tumor"
"Pituitary tumor__enh_2298","2","False","train","Pituitary tumor__enh_2298","train","Pituitary tumor"
"Pituitary tumor__enh_2298","2","False","train","Pituitary tumor__enh_2534","train","Pituitary tumor"
"Pituitary tumor__enh_2303","2","False","train","Pituitary tumor__enh_2303","train","Pituitary tumor"
"Pituitary tumor__enh_2303","2","False","train","Pituitary tumor__enh_2538","train","Pituitary tumor"
"Pituitary tumor__enh_2542","2","True","train,val","Pituitary tumor__enh_2308","val","Pituitary tumor"
"Pituitary tumor__enh_2542","2","True","train,val","Pituitary tumor__enh_2542","train","Pituitary tumor"
"Pituitary tumor__enh_2316","2","False","train","Pituitary tumor__enh_2316","train","Pituitary tumor"
"Pituitary tumor__enh_2316","2","False","train","Pituitary tumor__enh_2550","train","Pituitary tumor"
"Pituitary tumor__enh_2318","2","True","train,val","Pituitary tumor__enh_2318","train","Pituitary tumor"
"Pituitary tumor__enh_2318","2","True","train,val","Pituitary tumor__enh_2551","val","Pituitary tumor"
"Pituitary tumor__enh_2411","2","True","train,val","Pituitary tumor__enh_2319","val","Pituitary tumor"
"Pituitary tumor__enh_2411","2","True","train,val","Pituitary tumor__enh_2411","train","Pituitary tumor"
"Pituitary tumor__enh_2412","2","True","test,train","Pituitary tumor__enh_2320","test","Pituitary tumor"
"Pituitary tumor__enh_2412","2","True","test,train","Pituitary tumor__enh_2412","train","Pituitary tumor"
"Pituitary tumor__enh_2415","2","True","test,train","Pituitary tumor__enh_2323","test","Pituitary tumor"
"Pituitary tumor__enh_2415","2","True","test,train","Pituitary tumor__enh_2415","train","Pituitary tumor"
"Pituitary tumor__enh_2324","2","False","train","Pituitary tumor__enh_2324","train","Pituitary tumor"
"Pituitary tumor__enh_2324","2","False","train","Pituitary tumor__enh_2418","train","Pituitary tumor"
"Pituitary tumor__enh_2325","2","True","train,val","Pituitary tumor__enh_2325","train","Pituitary tumor"
"Pituitary tumor__enh_2325","2","True","train,val","Pituitary tumor__enh_2419","val","Pituitary tumor"
"Pituitary tumor__enh_2327","2","True","train,val","Pituitary tumor__enh_2327","train","Pituitary tumor"
"Pituitary tumor__enh_2327","2","True","train,val","Pituitary tumor__enh_2420","val","Pituitary tumor"
"Pituitary tumor__enh_2328","2","False","train","Pituitary tumor__enh_2328","train","Pituitary tumor"
"Pituitary tumor__enh_2328","2","False","train","Pituitary tumor__enh_2421","train","Pituitary tumor"
"Pituitary tumor__enh_2425","2","True","train,val","Pituitary tumor__enh_2332","val","Pituitary tumor"
"Pituitary tumor__enh_2425","2","True","train,val","Pituitary tumor__enh_2425","train","Pituitary tumor"
"Pituitary tumor__enh_2336","2","False","train","Pituitary tumor__enh_2336","train","Pituitary tumor"
"Pituitary tumor__enh_2336","2","False","train","Pituitary tumor__enh_2431","train","Pituitary tumor"
"Pituitary tumor__enh_2440","2","True","test,val","Pituitary tumor__enh_2348","test","Pituitary tumor"
"Pituitary tumor__enh_2440","2","True","test,val","Pituitary tumor__enh_2440","val","Pituitary tumor"
"Pituitary tumor__enh_2351","2","False","train","Pituitary tumor__enh_2351","train","Pituitary tumor"
"Pituitary tumor__enh_2351","2","False","train","Pituitary tumor__enh_2442","train","Pituitary tumor"
"Pituitary tumor__enh_2354","2","False","train","Pituitary tumor__enh_2354","train","Pituitary tumor"
"Pituitary tumor__enh_2354","2","False","train","Pituitary tumor__enh_2446","train","Pituitary tumor"
"Pituitary tumor__enh_2356","2","False","train","Pituitary tumor__enh_2356","train","Pituitary tumor"
"Pituitary tumor__enh_2356","2","False","train","Pituitary tumor__enh_2448","train","Pituitary tumor"
"Pituitary tumor__enh_2369","2","False","train","Pituitary tumor__enh_2369","train","Pituitary tumor"
"Pituitary tumor__enh_2369","2","False","train","Pituitary tumor__enh_2461","train","Pituitary tumor"
"Pituitary tumor__enh_2371","2","True","test,train","Pituitary tumor__enh_2371","train","Pituitary tumor"
"Pituitary tumor__enh_2371","2","True","test,train","Pituitary tumor__enh_2462","test","Pituitary tumor"
"Pituitary tumor__enh_2372","2","False","train","Pituitary tumor__enh_2372","train","Pituitary tumor"
"Pituitary tumor__enh_2372","2","False","train","Pituitary tumor__enh_2463","train","Pituitary tumor"
"Pituitary tumor__enh_2373","2","True","train,val","Pituitary tumor__enh_2373","train","Pituitary tumor"
"Pituitary tumor__enh_2373","2","True","train,val","Pituitary tumor__enh_2464","val","Pituitary tumor"
"Pituitary tumor__enh_2376","2","False","val","Pituitary tumor__enh_2376","val","Pituitary tumor"
"Pituitary tumor__enh_2376","2","False","val","Pituitary tumor__enh_2466","val","Pituitary tumor"
"Pituitary tumor__enh_2377","2","False","train","Pituitary tumor__enh_2377","train","Pituitary tumor"
"Pituitary tumor__enh_2377","2","False","train","Pituitary tumor__enh_2467","train","Pituitary tumor"
"Pituitary tumor__enh_2380","2","False","train","Pituitary tumor__enh_2380","train","Pituitary tumor"
"Pituitary tumor__enh_2380","2","False","train","Pituitary tumor__enh_2469","train","Pituitary tumor"
"Pituitary tumor__enh_2381","2","True","train,val","Pituitary tumor__enh_2381","train","Pituitary tumor"
"Pituitary tumor__enh_2381","2","True","train,val","Pituitary tumor__enh_2470","val","Pituitary tumor"
"Pituitary tumor__enh_2383","2","False","train","Pituitary tumor__enh_2383","train","Pituitary tumor"
"Pituitary tumor__enh_2383","2","False","train","Pituitary tumor__enh_2471","train","Pituitary tumor"
"Pituitary tumor__enh_2385","2","False","train","Pituitary tumor__enh_2385","train","Pituitary tumor"
"Pituitary tumor__enh_2385","2","False","train","Pituitary tumor__enh_2475","train","Pituitary tumor"
"Pituitary tumor__enh_2474","2","True","test,train","Pituitary tumor__enh_2386","test","Pituitary tumor"
"Pituitary tumor__enh_2474","2","True","test,train","Pituitary tumor__enh_2474","train","Pituitary tumor"
"Pituitary tumor__enh_2387","2","True","test,train","Pituitary tumor__enh_2387","train","Pituitary tumor"
"Pituitary tumor__enh_2387","2","True","test,train","Pituitary tumor__enh_2479","test","Pituitary tumor"
"Pituitary tumor__enh_2488","2","True","test,train","Pituitary tumor__enh_2395","test","Pituitary tumor"
"Pituitary tumor__enh_2488","2","True","test,train","Pituitary tumor__enh_2488","train","Pituitary tumor"
"Pituitary tumor__enh_2396","2","False","train","Pituitary tumor__enh_2396","train","Pituitary tumor"
"Pituitary tumor__enh_2396","2","False","train","Pituitary tumor__enh_2489","train","Pituitary tumor"
"Pituitary tumor__enh_2408","2","True","test,train","Pituitary tumor__enh_2400","test","Pituitary tumor"
"Pituitary tumor__enh_2408","2","True","test,train","Pituitary tumor__enh_2408","train","Pituitary tumor"
"Pituitary tumor__enh_2401","2","False","train","Pituitary tumor__enh_2401","train","Pituitary tumor"
"Pituitary tumor__enh_2401","2","False","train","Pituitary tumor__enh_2409","train","Pituitary tumor"
"Pituitary tumor__enh_2402","2","False","test","Pituitary tumor__enh_2402","test","Pituitary tumor"
"Pituitary tumor__enh_2402","2","False","test","Pituitary tumor__enh_2410","test","Pituitary tumor"
"Pituitary tumor__enh_2472","2","True","test,train","Pituitary tumor__enh_2404","test","Pituitary tumor"
"Pituitary tumor__enh_2472","2","True","test,train","Pituitary tumor__enh_2472","train","Pituitary tumor"
"Pituitary tumor__enh_962","2","False","train","Pituitary tumor__enh_962","train","Pituitary tumor"
"Pituitary tumor__enh_962","2","False","train","Pituitary tumor__enh_978","train","Pituitary tumor"
